Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,GW Points,Transfers In,Transfers Out,Next Fixture
Fábio Vieira,MID,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,0,0,
G.Jesus,FWD,Arsenal,6.5,1.0,0.0,i,0,0,0,0,0,3,2,0.52,3.05,3.57,5.82,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,196,345,
Gabriel,DEF,Arsenal,6.1,12.2,0.0,i,0,0,0,0,0,3,2,1.21,2.7,3.91,23.09,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,399,19584,
Havertz,FWD,Arsenal,7.7,6.2,0.0,a,19,0,0,0,0,9,3,1.65,9.53,11.18,19.32,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.2,11.9,8.0,2.0,3,1,54198,2813,
Hein,GKP,Arsenal,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,0,11,
J.Timber,DEF,Arsenal,5.5,4.3,0.0,i,0,0,0,0,0,1,3,1.3,1.23,2.53,21.09,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,986,132140,
Jorginho,MID,Arsenal,4.6,0.2,0.0,a,0,0,0,0,0,0,0,0.59,0.06,0.65,6.05,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,123,51,
Kiwior,DEF,Arsenal,4.9,3.8,0.0,a,90,0,0,0,1,1,0,0.29,0.17,0.46,14.71,0,0,0,0,0,0,1,False,1.0,2.0,Southampton,22.4,5.3,0.0,2.8,10,2,195803,4533,
Martinelli,MID,Arsenal,6.5,3.1,0.0,a,70,0,0,0,1,8,4,4.46,7.13,11.59,26.22,0,0,0,0,0,0,1,False,1.0,2.0,Southampton,19.0,42.8,48.0,11.0,11,2,51514,8016,
Nwaneri,MID,Arsenal,4.3,1.5,0.0,a,74,0,0,0,1,4,2,1.78,1.19,2.97,5.38,0,0,0,0,0,0,1,False,1.0,2.0,Southampton,15.0,50.3,25.0,9.0,17,2,6797,16487,
Ødegaard,MID,Arsenal,8.2,5.7,0.0,a,15,1,0,0,0,3,9,6.68,4.85,11.53,22.16,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,35.2,2.9,9.0,4.7,26,7,82798,7384,
Raya,GKP,Arsenal,5.6,32.6,0.0,a,90,0,0,1,1,0,0,0.03,0.0,0.03,35.03,0,0,0,0,0,0,1,False,1.0,2.0,Southampton,11.0,0.0,0.0,1.1,6,2,253183,12897,
Rice,MID,Arsenal,6.3,4.2,0.0,a,90,0,0,0,1,4,7,5.64,3.51,9.14,27.13,0,0,0,0,0,0,1,False,1.0,2.0,Southampton,24.2,41.6,25.0,9.1,15,2,102853,6597,
Saka,MID,Arsenal,10.4,20.2,0.0,a,27,0,0,0,0,6,11,7.78,6.87,14.65,17.72,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,6.6,23.3,16.0,4.6,2,1,393893,33584,
Saliba,DEF,Arsenal,6.4,25.8,0.0,i,0,0,0,0,0,2,0,1.28,2.42,3.7,30.32,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,26041,561929,
Thomas,MID,Arsenal,4.9,0.7,0.0,a,90,0,0,0,1,4,3,2.64,2.27,4.91,30.83,0,0,0,0,0,0,1,False,1.0,2.0,Southampton,24.4,17.6,7.0,4.9,17,2,1207,1386,
Tierney,DEF,Arsenal,4.3,0.1,0.0,a,62,1,0,0,1,1,0,0.54,0.38,0.92,2.69,0,0,0,0,0,0,1,False,1.0,2.0,Southampton,49.4,18.6,35.0,10.3,28,10,953,586,
Tomiyasu,DEF,Arsenal,4.8,0.0,0.0,i,0,0,0,0,0,0,0,0.0,0.18,0.18,0.04,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,146,38,
Trossard,MID,Arsenal,6.7,4.5,0.0,a,27,0,1,0,0,8,8,4.12,6.74,10.86,24.76,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,18.0,12.6,7.0,3.8,11,4,120957,22697,
White,DEF,Arsenal,6.2,4.4,0.0,a,90,0,1,0,1,0,2,1.3,0.46,1.76,16.88,0,0,0,0,0,0,1,False,1.0,2.0,Southampton,31.4,33.5,6.0,7.1,25,5,245477,3007,
Zinchenko,DEF,Arsenal,4.8,0.9,0.0,a,69,0,0,0,1,0,1,0.52,0.65,1.17,3.21,0,0,0,0,0,0,1,False,1.0,2.0,Southampton,21.0,28.1,13.0,6.2,12,2,1499,1169,
Neto,GKP,Arsenal,4.1,0.7,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,2.91,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,547,571,
Sterling,MID,Arsenal,6.7,0.8,0.0,a,62,0,0,0,1,0,2,0.48,1.43,1.91,4.33,0,0,0,0,0,0,1,False,1.0,2.0,Southampton,3.4,7.1,6.0,1.7,10,2,462,369,
Calafiori,DEF,Arsenal,5.8,1.5,0.0,a,0,0,0,0,0,2,1,0.69,0.86,1.55,10.28,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,37405,1210,
Lewis-Skelly,MID,Arsenal,4.5,0.4,0.0,a,20,0,0,0,0,1,0,0.51,0.16,0.67,16.65,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,3.0,1.3,2.0,0.6,5,1,4771,2717,
Merino,MID,Arsenal,6.0,1.5,0.0,a,90,0,0,0,1,7,2,1.18,5.75,6.93,15.71,0,0,0,0,0,0,1,False,1.0,2.0,Southampton,5.2,10.8,18.0,3.4,5,2,13012,21850,
Oulad M'hand,MID,Arsenal,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,60,27,
Setford,GKP,Arsenal,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,83,35,
Kacurri,DEF,Arsenal,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,0,35,
Kabia,MID,Arsenal,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,29,18,
Nichols,DEF,Arsenal,4.0,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,260,126,
Butler-Oyedeji,FWD,Arsenal,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.07,0.07,0.04,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,334,297,
Arteta,MNG,Arsenal,1.5,9.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,8,10876,285,
Porter,GKP,Arsenal,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,129,68,
Gower,MID,Arsenal,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,16,12,
Jack Henry-Francis,MID,Arsenal,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,18,8,
Clarke,DEF,Arsenal,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,1.0,2.0,Southampton,0.0,0.0,0.0,0.0,0,0,95,21,
Bailey,MID,Aston Villa,6.2,0.8,0.0,a,0,0,0,0,0,1,2,2.92,1.73,4.65,13.91,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,1004,823,
Barkley,MID,Aston Villa,5.2,0.2,0.0,a,6,0,0,0,1,3,1,0.43,1.79,2.22,6.32,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,1.8,0.6,4.0,0.6,4,1,86,70,
Barrenechea,MID,Aston Villa,4.9,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,2,
Buendia,MID,Aston Villa,5.1,0.1,0.0,u,0,0,0,0,0,0,0,0.03,0.65,0.68,2.27,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,18,
Cash,DEF,Aston Villa,4.4,1.6,0.0,a,90,0,0,0,2,1,1,1.23,0.48,1.71,28.64,0,0,0,0,0,0,1,False,2.0,0.0,Man Utd,21.6,2.1,21.0,4.5,5,1,16018,4703,
Dendoncker,MID,Aston Villa,4.5,0.2,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,56,
Diaby,MID,Aston Villa,6.5,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,1,
Diego Carlos,DEF,Aston Villa,4.5,0.3,0.0,u,0,0,0,0,0,0,0,0.08,0.64,0.72,11.88,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,72,
Digne,DEF,Aston Villa,4.4,5.6,0.0,a,0,0,0,0,0,0,5,3.97,0.8,4.77,34.94,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,2778,27763,
Dobbin,MID,Aston Villa,5.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,0,
Duran,FWD,Aston Villa,5.7,1.6,0.0,u,0,0,0,0,0,7,0,0.24,5.11,5.35,9.94,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,524,
Gauci,GKP,Aston Villa,4.0,0.5,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,529,
Hause,DEF,Aston Villa,3.9,0.5,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,284,610,
Iling Jr,MID,Aston Villa,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,1,
Kamara,MID,Aston Villa,5.0,0.1,0.0,a,83,0,0,0,1,1,0,0.83,0.82,1.65,23.03,0,0,0,0,0,0,1,False,2.0,0.0,Man Utd,1.6,1.1,0.0,0.3,16,2,3582,306,
Kesler-Hayden,DEF,Aston Villa,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,1,
Konsa,DEF,Aston Villa,4.5,9.5,0.0,a,90,0,0,0,2,2,0,0.61,1.29,1.9,43.82,0,0,0,0,0,0,1,False,2.0,0.0,Man Utd,13.2,0.3,0.0,1.4,1,1,152051,10190,
Maatsen,DEF,Aston Villa,4.5,1.6,0.0,a,90,0,0,0,2,1,2,2.43,0.87,3.3,17.31,0,0,0,0,0,0,1,False,2.0,0.0,Man Utd,0.0,1.1,2.0,0.3,-9,1,4553,3202,
Marschall,GKP,Aston Villa,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,0,
Martinez,GKP,Aston Villa,5.0,13.3,0.0,s,45,0,0,5,2,0,0,0.02,0.0,0.02,44.99,0,0,0,0,0,1,1,False,2.0,0.0,Man Utd,32.4,0.0,0.0,3.2,-3,-2,43072,23590,
McGinn,MID,Aston Villa,5.2,0.7,0.0,a,61,0,0,0,0,1,4,2.7,3.1,5.8,35.03,1,0,0,0,0,0,1,False,2.0,0.0,Man Utd,0.0,3.1,7.0,0.9,6,3,1359,1356,
Mings,DEF,Aston Villa,4.4,0.2,0.0,a,0,0,0,0,0,0,1,0.23,0.88,1.11,13.2,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,333,1518,
Nedeljkovic,DEF,Aston Villa,3.9,0.5,0.0,u,0,0,0,0,0,0,0,0.02,0.0,0.02,2.23,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,519,
Olsen,GKP,Aston Villa,4.5,0.1,0.0,a,45,0,0,3,2,0,0,0.0,0.0,0.0,5.5,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,22.2,0.0,0.0,2.2,2,1,155,246,
Pau,DEF,Aston Villa,4.2,0.8,0.0,a,90,0,0,0,2,0,0,0.43,0.51,0.94,29.69,0,0,0,0,1,0,1,False,2.0,0.0,Man Utd,16.8,0.2,0.0,1.7,-2,0,5161,921,
Ramsey,MID,Aston Villa,5.4,0.3,0.0,a,27,0,0,0,2,1,4,2.18,1.59,3.77,23.99,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.8,4.0,0.5,2,1,507,733,
Rogers,MID,Aston Villa,5.8,25.8,0.0,a,83,0,0,0,1,8,11,5.24,6.49,11.73,43.7,0,0,0,0,1,0,1,False,2.0,0.0,Man Utd,2.6,4.8,2.0,0.9,-4,1,84029,106472,
Sinisalo,GKP,Aston Villa,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,2,
Sousa,DEF,Aston Villa,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,21,
Tielemans,MID,Aston Villa,5.5,1.1,0.0,a,28,0,0,0,2,3,7,5.83,3.31,9.14,43.87,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,6.2,11.4,12.0,3.0,5,1,155,10465,
Watkins,FWD,Aston Villa,9.2,29.0,0.0,a,90,0,0,0,2,16,8,2.07,15.12,17.19,38.62,0,0,0,0,0,0,1,False,2.0,0.0,Man Utd,0.6,3.8,6.0,1.0,2,2,456562,48345,
Disasi,DEF,Aston Villa,4.2,0.4,0.0,a,0,0,0,0,0,1,0,0.37,0.37,0.74,16.7,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,229,1615,
Onana,MID,Aston Villa,4.8,2.1,0.0,a,62,0,0,0,0,3,0,0.84,2.12,2.96,23.66,1,0,0,0,0,0,1,False,2.0,0.0,Man Utd,7.8,11.3,2.0,2.1,13,3,790,921,
Rashford,MID,Aston Villa,6.6,3.7,0.0,a,0,0,0,0,0,6,4,3.43,4.67,8.1,21.68,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,298,28654,
Bogarde,DEF,Aston Villa,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.13,0.04,0.17,9.28,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,209,360,
Swinkels,DEF,Aston Villa,4.0,0.1,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,22,
Zych,GKP,Aston Villa,4.0,0.5,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,188,483,
Young,MID,Aston Villa,4.4,0.2,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,124,
Broggio,MID,Aston Villa,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,86,43,
Jimoh,MID,Aston Villa,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,37,22,
Malen,MID,Aston Villa,5.3,0.2,0.0,a,6,0,0,0,1,3,0,0.15,2.15,2.3,4.77,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,3.2,10.5,2.0,1.6,6,1,244,3522,
A. Garcia,DEF,Aston Villa,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.49,0.04,0.53,6.49,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,222,320,
Emery,MNG,Aston Villa,0.8,7.7,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,2.0,0.0,Man Utd,0.0,0.0,0.0,0.0,0,0,1958,1619,
M.Asensio,MID,Aston Villa,6.0,2.4,0.0,a,45,0,0,0,0,3,2,1.16,4.43,5.59,11.11,0,0,0,0,0,0,1,False,2.0,0.0,Man Utd,2.0,11.1,0.0,1.3,5,1,8032,35805,
Aarons,DEF,Bournemouth,4.3,0.1,0.0,u,0,0,0,0,0,0,0,0.01,0.0,0.01,0.28,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,0,61,
Adams,MID,Bournemouth,4.9,0.1,0.0,a,90,0,0,0,0,0,3,0.76,1.33,2.09,29.26,1,0,0,0,0,0,1,True,2.0,0.0,Leicester,11.2,13.3,2.0,2.7,21,3,312,187,
Anthony,MID,Bournemouth,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,0,31,
Brooks,MID,Bournemouth,4.9,0.0,0.0,a,62,0,0,0,0,2,1,2.02,2.58,4.6,15.03,1,0,0,0,0,0,1,True,2.0,0.0,Leicester,10.6,29.8,59.0,9.9,10,3,133,71,
Christie,MID,Bournemouth,4.8,0.1,0.0,i,0,0,0,0,0,2,3,2.9,2.14,5.04,30.17,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,33,197,
Cook,MID,Bournemouth,5.0,0.1,0.0,s,0,0,0,0,0,1,4,3.76,0.94,4.7,45.25,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,138,673,
Enes Ünal,FWD,Bournemouth,5.4,0.1,0.0,i,0,0,0,0,0,2,1,0.26,2.73,2.99,6.38,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,69,58,
Faivre,MID,Bournemouth,5.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,0,0,
H.Traorè,MID,Bournemouth,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,0,10,
Hill,DEF,Bournemouth,3.9,0.5,0.0,a,0,0,0,0,0,0,1,0.25,0.29,0.54,8.54,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,143,1887,
Jebbison,FWD,Bournemouth,4.5,1.1,0.0,a,27,0,0,0,0,1,0,0.12,1.05,1.17,2.05,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,2.2,0.8,8.0,1.1,-1,1,6332,2259,
Kerkez,DEF,Bournemouth,5.3,20.0,0.0,a,90,0,0,0,0,2,6,2.57,0.6,3.17,48.69,1,0,0,0,0,0,1,True,2.0,0.0,Leicester,11.4,23.8,14.0,4.9,23,6,355799,20178,
Kluivert,MID,Bournemouth,5.9,11.0,0.0,a,90,0,0,0,0,12,6,3.66,10.05,13.71,32.6,1,0,0,0,0,0,1,True,2.0,0.0,Leicester,5.0,9.0,23.0,3.7,11,3,95132,36741,
Mepham,DEF,Bournemouth,4.4,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,0,2,
O.Dango,MID,Bournemouth,4.5,0.9,0.0,i,0,0,0,0,0,7,4,3.24,8.42,11.66,31.96,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,97,13338,
Paulsen,GKP,Bournemouth,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,0,15,
Philip,MID,Bournemouth,4.8,0.0,0.0,u,0,0,0,0,0,0,0,0.97,0.55,1.52,3.35,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,0,9,
Scott,MID,Bournemouth,4.7,0.0,0.0,a,1,0,0,0,0,0,0,1.0,0.73,1.73,10.14,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,3.0,0.0,7.0,1.0,5,1,21,58,
Semenyo,MID,Bournemouth,5.7,8.0,0.0,a,90,2,0,0,0,11,7,4.43,9.51,13.94,44.18,1,0,0,0,0,0,1,True,2.0,0.0,Leicester,64.6,7.2,45.0,11.7,41,16,136147,19210,
Senesi,DEF,Bournemouth,4.6,0.3,0.0,a,77,0,0,0,0,0,0,0.48,0.84,1.32,14.76,1,0,0,0,0,0,1,True,2.0,0.0,Leicester,17.4,2.7,6.0,2.6,21,6,4109,526,
Sinisterra,MID,Bournemouth,4.8,0.1,0.0,i,0,0,0,0,0,1,1,1.29,1.18,2.47,4.08,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,46,30,
Smith,DEF,Bournemouth,4.4,0.1,0.0,a,90,0,0,0,0,0,0,0.68,0.65,1.33,19.04,1,0,0,0,0,0,1,True,2.0,0.0,Leicester,11.2,13.7,4.0,2.9,27,6,667,179,
Tavernier,MID,Bournemouth,5.4,0.2,0.0,a,90,0,0,0,0,3,7,3.65,5.51,9.16,25.42,1,0,0,0,0,0,1,True,2.0,0.0,Leicester,24.8,71.4,28.0,12.4,33,4,4267,410,
Travers,GKP,Bournemouth,4.4,0.1,0.0,u,0,0,0,0,0,0,0,0.01,0.0,0.01,7.36,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,0,94,
Zabarnyi,DEF,Bournemouth,4.4,0.5,0.0,a,90,0,1,0,0,0,1,0.76,1.2,1.96,42.54,1,0,0,0,0,0,1,True,2.0,0.0,Leicester,29.6,12.3,9.0,5.1,36,11,9616,1095,
Arrizabalaga,GKP,Bournemouth,4.6,3.7,0.0,a,90,0,0,0,0,0,0,0.03,0.06,0.09,38.83,1,0,0,0,0,0,1,True,2.0,0.0,Leicester,3.6,0.0,0.0,0.4,20,6,66423,7743,
Huijsen,DEF,Bournemouth,4.5,5.0,0.0,a,12,0,1,0,0,3,2,1.57,1.82,3.39,37.44,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,19.4,10.8,0.0,3.0,13,4,75263,13868,
J.Araujo,DEF,Bournemouth,4.3,0.1,0.0,a,0,0,0,0,0,0,0,0.1,0.0,0.1,9.69,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,454,93,
Dennis,GKP,Bournemouth,3.9,0.3,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,298,832,
Evanilson,FWD,Bournemouth,5.9,8.5,0.0,a,90,0,0,0,0,10,5,1.74,12.47,14.21,26.78,1,0,0,0,0,0,1,True,2.0,0.0,Leicester,0.0,12.8,20.0,3.1,3,2,601207,14499,
Kinsey,DEF,Bournemouth,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,174,130,
Winterburn,MID,Bournemouth,4.5,0.0,0.0,a,1,0,0,0,0,0,0,0.0,0.0,0.0,0.16,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,3,1,105,64,
Harris,DEF,Bournemouth,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,114,81,
Rees-Dottin,FWD,Bournemouth,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,253,208,
Akinmboni,DEF,Bournemouth,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,121,44,
Soler,DEF,Bournemouth,3.9,0.0,0.0,a,1,0,0,0,0,0,0,0.0,0.0,0.0,0.08,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,3,1,401,180,
Adu-Adjei,FWD,Bournemouth,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,278,181,
Sadi,MID,Bournemouth,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,46,22,
McKenna,GKP,Bournemouth,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,True,2.0,0.0,Leicester,0.0,0.0,0.0,0.0,0,0,120,40,
