Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,5.7,27.8,4.0,a,90,0,0,0,0,0,0,0.04,0.00,0.04,4.40,1,0,0,0,0,0,1,True,2,0,West Ham,3.2,0.0,0.0,0.3,20,0,6,287510,75195,Fulham (Home)
Arrizabalaga,GKP,Arsenal,4.3,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,West Ham,0.0,0.0,0.0,0.0,0,0,0,461,3903,Fulham (Home)
Hein,GKP,Arsenal,4.0,0.3,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,2897,Fulham (Home)
Setford,GKP,Arsenal,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,West Ham,0.0,0.0,0.0,0.0,0,0,0,820,1839,Fulham (Home)
Gabriel,DEF,Arsenal,6.2,29.1,8.2,a,90,0,0,0,0,1,0,0.09,0.48,0.57,4.40,1,0,0,0,0,0,1,True,2,0,West Ham,24.6,2.0,2.0,2.9,33,1,9,596289,91638,Fulham (Home)
Saliba,DEF,Arsenal,6.0,12.7,2.2,a,90,0,0,0,0,0,0,0.12,0.13,0.25,3.27,1,0,0,0,0,0,1,True,2,0,West Ham,28.2,2.2,0.0,3.0,30,0,6,75755,65279,Fulham (Home)
Calafiori,DEF,Arsenal,5.7,14.8,3.5,a,74,0,0,0,0,1,2,0.15,1.84,1.99,3.44,1,0,0,0,0,0,1,True,2,0,West Ham,8.8,5.4,19.0,3.3,26,0,6,121007,95878,Fulham (Home)
J.Timber,DEF,Arsenal,5.9,17.3,5.5,a,90,0,1,0,0,2,2,0.41,1.89,2.30,3.30,1,0,0,0,0,0,1,True,2,0,West Ham,20.2,16.8,29.0,6.6,43,2,11,274109,77109,Fulham (Home)
Kiwior,DEF,Arsenal,5.4,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,348,Fulham (Home)
Lewis-Skelly,DEF,Arsenal,5.2,1.9,0.8,a,15,0,0,0,0,0,0,0.00,0.00,0.00,0.93,0,0,0,0,0,0,0,True,2,0,West Ham,3.2,0.3,2.0,0.6,2,0,1,2830,17383,Fulham (Home)
White,DEF,Arsenal,5.4,0.4,0.0,a,0,0,0,0,0,0,0,0.01,0.01,0.02,0.87,0,0,0,0,0,0,0,True,2,0,West Ham,0.0,0.0,0.0,0.0,0,0,0,1842,3329,Fulham (Home)
