Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,5.9,33.2,3.2,a,90,0,0,0,3,0,0,0.05,0.00,0.05,16.48,0,0,0,0,0,0,1,True,2.0,3.0,Man Utd,4.8,0.0,0.0,0.5,-3,0,1,36057,78787,Leeds (Home)
Arrizabalaga,GKP,Arsenal,4.1,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2.0,3.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,317,524,Leeds (Home)
Hein,GKP,Arsenal,4.0,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2.0,3.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,0,194,Leeds (Home)
Setford,GKP,Arsenal,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2.0,3.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,215,742,Leeds (Home)
Gabriel,DEF,Arsenal,6.9,37.4,7.8,a,90,0,0,0,3,3,2,0.78,1.70,2.48,10.00,0,0,0,0,0,0,1,True,2.0,3.0,Man Utd,13.4,4.2,2.0,2.0,1,0,1,271425,19035,Leeds (Home)
Saliba,DEF,Arsenal,6.0,12.3,3.8,a,90,0,0,0,3,0,0,0.55,0.38,0.93,11.66,0,0,0,0,0,0,1,True,2.0,3.0,Man Utd,14.6,34.8,2.0,5.1,5,0,1,43637,19522,Leeds (Home)
Calafiori,DEF,Arsenal,5.6,6.1,0.0,d,0,0,0,0,0,1,2,0.36,2.49,2.85,7.09,0,0,0,0,0,0,0,True,2.0,3.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,658,28353,Leeds (Home)
J.Timber,DEF,Arsenal,6.3,28.2,4.8,a,90,0,0,0,3,2,4,0.88,4.16,5.04,12.27,0,0,0,0,0,0,1,True,2.0,3.0,Man Utd,5.4,2.3,2.0,1.0,-2,0,1,101467,78271,Leeds (Home)
Kiwior,DEF,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2.0,3.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,0,7,Leeds (Home)
Lewis-Skelly,DEF,Arsenal,5.1,1.5,0.4,a,0,0,0,0,0,0,0,0.06,0.05,0.11,5.26,0,0,0,0,0,0,0,True,2.0,3.0,Man Utd,0.0,0.0,0.0,0.0,0,0,0,1053,3368,Leeds (Home)
