Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,6.2,36.4,5.2,a,0,0,0,0,0,0,0,0.07,0.00,0.07,27.56,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,88664,68176,N/A
Arrizabalaga,GKP,Arsenal,4.0,0.4,0.5,a,90,0,0,2,1,0,0,0.00,0.00,0.00,0.98,0,0,0,0,0,0,1,False,1,2,Crystal Palace,19.8,0.0,0.0,2.0,11,0,2,7235,585,N/A
Hein,GKP,Arsenal,4.0,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,78,N/A
Setford,GKP,Arsenal,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,217,252,N/A
Gabriel,DEF,Arsenal,7.3,45.4,6.0,a,45,0,0,0,1,3,5,1.75,2.94,4.69,22.01,0,0,0,0,0,0,0,False,1,2,Crystal Palace,10.4,0.4,0.0,1.1,7,0,1,63485,144215,N/A
Saliba,DEF,Arsenal,6.3,17.1,4.8,a,0,0,0,0,0,1,0,1.21,0.88,2.09,20.41,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,62158,59136,N/A
Calafiori,DEF,Arsenal,5.6,6.0,4.0,a,45,0,0,0,0,1,2,0.76,3.36,4.12,9.72,0,0,0,0,0,0,1,False,1,2,Crystal Palace,1.2,7.1,4.0,1.2,4,0,1,11884,4745,N/A
J.Timber,DEF,Arsenal,6.0,15.2,0.0,d,0,0,0,0,0,3,6,1.53,4.71,6.24,17.45,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,316,52469,N/A
Kiwior,DEF,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,6,N/A
Lewis-Skelly,DEF,Arsenal,5.0,1.9,3.8,a,90,0,0,0,1,0,0,0.20,0.10,0.30,9.01,0,0,0,0,0,0,1,False,1,2,Crystal Palace,4.6,5.3,0.0,1.0,12,0,2,11434,6546,N/A
White,DEF,Arsenal,5.1,0.5,1.8,i,0,0,0,0,0,0,1,0.69,0.45,1.14,8.68,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,81,5106,N/A
Clarke,DEF,Arsenal,3.7,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,5023,1162,N/A
Kacurri,DEF,Arsenal,3.9,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,13,N/A
Nichols,DEF,Arsenal,3.7,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,1164,579,N/A
Saka,MID,Arsenal,10.0,11.6,5.8,a,0,0,0,0,0,7,10,7.16,7.57,14.73,15.57,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,55223,222305,N/A
Ødegaard,MID,Arsenal,7.8,1.7,1.8,a,0,0,0,0,0,1,7,3.65,1.25,4.90,16.20,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,3289,3342,N/A
Madueke,MID,Arsenal,6.8,0.8,3.2,a,83,1,0,0,0,3,1,2.86,1.23,4.09,12.77,1,0,0,0,0,0,1,False,1,2,Crystal Palace,47.8,45.3,61.0,15.4,46,3,11,8173,2177,N/A
Martinelli,MID,Arsenal,6.8,0.9,2.0,a,90,0,1,0,1,1,5,1.27,4.12,5.39,10.51,0,0,0,0,0,0,1,False,1,2,Crystal Palace,29.0,31.4,29.0,8.9,28,2,7,5990,1250,N/A
Trossard,MID,Arsenal,6.6,1.8,4.5,a,0,0,0,0,0,6,6,3.59,5.60,9.18,13.94,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,11289,34490,N/A
Rice,MID,Arsenal,7.2,23.3,3.2,a,0,0,0,0,0,4,9,7.32,3.15,10.47,23.87,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,34123,173616,N/A
Merino,MID,Arsenal,5.3,0.7,0.2,a,28,0,0,0,1,4,3,1.45,3.36,4.81,7.36,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,4.8,7.0,1.0,-2,0,1,236,428,N/A
Fábio Vieira,MID,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,1,N/A
Nørgaard,MID,Arsenal,5.1,0.1,0.2,a,45,0,0,0,0,0,0,0.04,0.08,0.12,2.28,0,0,0,0,0,0,1,False,1,2,Crystal Palace,7.6,5.1,3.0,1.6,9,0,1,522,102,N/A
Nwaneri,MID,Arsenal,5.0,0.1,0.0,u,0,0,0,0,0,0,0,0.08,0.23,0.31,0.73,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,29,N/A
Zubimendi,MID,Arsenal,4.9,2.7,1.2,a,90,0,0,0,1,5,1,2.27,2.84,5.11,26.09,0,0,0,0,0,0,1,False,1,2,Crystal Palace,16.0,18.5,0.0,3.5,14,0,2,4052,17633,N/A
Kabia,MID,Arsenal,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,18,N/A
Sambi,MID,Arsenal,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,4,N/A
Havertz,FWD,Arsenal,7.3,0.7,3.2,a,45,0,1,0,1,2,3,0.64,3.31,3.95,6.68,0,0,0,0,0,0,0,False,1,2,Crystal Palace,23.6,35.7,16.0,7.5,17,0,4,17902,4194,N/A
G.Jesus,FWD,Arsenal,6.4,0.4,1.5,a,74,1,0,0,0,3,0,0.26,2.71,2.97,3.97,1,0,0,0,1,0,1,False,1,2,Crystal Palace,33.8,16.9,53.0,10.4,19,0,5,5610,1027,N/A
Eze,MID,Arsenal,7.3,8.7,2.5,a,15,0,0,0,1,7,3,2.66,5.18,7.84,14.21,0,0,0,0,0,0,0,False,1,2,Crystal Palace,7.4,0.8,17.0,2.5,5,0,1,15404,38650,N/A
Mosquera,DEF,Arsenal,5.3,0.3,2.8,a,90,0,0,0,1,0,0,0.63,0.10,0.73,9.04,0,0,0,0,0,0,1,False,1,2,Crystal Palace,30.8,2.6,0.0,3.3,11,0,4,10241,1034,N/A
Gyökeres,FWD,Arsenal,9.1,16.4,5.0,a,7,0,0,0,1,14,1,1.94,12.26,14.19,17.81,0,0,0,0,0,0,0,False,1,2,Crystal Palace,3.4,18.4,6.0,2.8,4,0,1,55540,276090,N/A
Dowman,MID,Arsenal,4.2,0.9,1.0,a,61,0,0,0,0,1,1,0.30,1.19,1.49,0.88,1,0,0,0,0,0,1,False,1,2,Crystal Palace,2.6,16.8,4.0,2.3,4,0,3,25166,7800,N/A
Harriman-Annous,MID,Arsenal,4.4,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,53,20,N/A
Hincapie,DEF,Arsenal,5.1,0.9,0.8,a,90,0,0,0,1,1,2,1.67,0.36,2.03,17.53,0,0,0,0,0,0,1,False,1,2,Crystal Palace,16.6,3.4,7.0,2.7,13,0,2,9382,8948,N/A
Salmon,DEF,Arsenal,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,331,53,N/A
Martinez,GKP,Aston Villa,5.0,4.4,2.5,a,0,0,0,0,0,0,1,0.08,0.00,0.08,42.92,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,4437,27852,N/A
M.Bizot,GKP,Aston Villa,4.2,0.4,0.5,a,90,0,0,2,1,0,0,0.00,0.00,0.00,11.02,0,0,0,0,0,0,1,False,1,2,Man City,21.0,0.0,0.0,2.1,10,0,2,258,322,N/A
Gauci,GKP,Aston Villa,4.0,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,0,64,N/A
Marschall,GKP,Aston Villa,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,0,3,N/A
Cash,DEF,Aston Villa,4.6,7.4,1.8,a,45,0,0,0,0,3,3,2.94,1.14,4.08,45.45,0,0,0,0,0,0,0,False,1,2,Man City,8.0,10.7,2.0,2.1,4,0,1,4363,54796,N/A
Digne,DEF,Aston Villa,4.5,1.5,1.2,a,0,0,0,0,0,0,7,3.28,0.67,3.95,27.79,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,1895,5473,N/A
Konsa,DEF,Aston Villa,4.4,7.0,0.5,a,0,0,0,0,0,0,1,0.59,1.27,1.86,48.93,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,2279,33674,N/A
Maatsen,DEF,Aston Villa,4.2,0.5,2.0,a,90,0,0,0,1,0,1,2.39,1.26,3.65,26.64,0,0,0,0,0,0,1,False,1,2,Man City,27.4,25.3,11.0,6.4,23,1,5,327,1832,N/A
Mings,DEF,Aston Villa,4.3,0.6,1.2,a,90,0,0,0,1,0,1,0.42,1.30,1.72,23.37,0,0,0,0,0,0,1,False,1,2,Man City,26.4,0.8,0.0,2.7,13,0,4,415,1362,N/A
Pau,DEF,Aston Villa,4.3,0.3,1.2,a,17,0,0,0,0,0,2,0.39,1.33,1.72,22.81,0,0,0,0,0,0,0,False,1,2,Man City,1.8,0.3,7.0,0.9,0,0,1,397,523,N/A
A.García,DEF,Aston Villa,3.9,0.2,0.2,a,45,0,0,0,1,0,0,0.01,0.00,0.01,2.74,0,0,0,0,0,0,1,False,1,2,Man City,14.6,0.5,2.0,1.7,5,0,1,248,298,N/A
Alex Moreno,DEF,Aston Villa,4.0,1.5,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,0,687,N/A
Bogarde,DEF,Aston Villa,4.0,0.5,1.0,a,72,0,0,0,1,0,0,0.20,0.00,0.20,15.38,0,0,0,0,0,0,1,False,1,2,Man City,3.2,1.4,0.0,0.5,5,0,2,890,1195,N/A
Sousa,DEF,Aston Villa,3.8,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,0,222,N/A
Yasin,DEF,Aston Villa,4.0,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,0,34,N/A
Rogers,MID,Aston Villa,7.3,20.2,3.8,a,0,0,0,0,0,10,8,4.32,6.84,11.16,51.55,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,44217,197347,N/A
Tielemans,MID,Aston Villa,5.9,0.7,2.2,a,17,0,0,0,0,0,4,3.26,1.14,4.40,31.34,0,0,0,0,0,0,0,False,1,2,Man City,13.6,28.9,7.0,5.0,11,0,1,2105,1500,N/A
Bailey,MID,Aston Villa,5.5,0.1,1.8,a,90,0,1,0,1,0,2,1.46,0.50,1.96,7.03,0,0,0,0,0,0,1,False,1,2,Man City,6.2,1.9,10.0,1.8,13,0,5,207,276,N/A
Buendía,MID,Aston Villa,5.3,0.4,3.8,a,90,0,0,0,1,6,2,2.23,3.38,5.61,28.03,0,0,0,0,0,0,1,False,1,2,Man City,28.0,33.7,22.0,8.4,32,2,6,1729,3058,N/A
Iling Jr,MID,Aston Villa,5.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,0,3,N/A
Malen,MID,Aston Villa,5.1,0.4,0.0,u,0,0,0,0,0,4,2,0.35,4.03,4.38,10.59,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,0,135,N/A
McGinn,MID,Aston Villa,5.3,0.7,3.0,a,4,0,0,0,0,5,4,4.11,3.00,7.11,33.08,0,0,0,0,0,0,0,False,1,2,Man City,5.6,0.0,7.0,1.3,7,0,1,4622,5346,N/A
Barkley,MID,Aston Villa,4.8,0.1,4.0,a,85,0,1,0,1,3,2,1.26,1.58,2.84,13.20,0,0,0,0,0,0,1,False,1,2,Man City,22.2,15.2,0.0,3.7,19,0,5,410,961,N/A
Barrenechea,MID,Aston Villa,5.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A
Dobbin,MID,Aston Villa,5.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,0,0,N/A
Kamara,MID,Aston Villa,4.9,0.2,0.0,i,0,0,0,0,0,1,3,0.84,0.53,1.36,20.80,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,58,166,N/A
Onana,MID,Aston Villa,4.8,0.6,0.2,a,17,0,0,0,0,2,0,0.69,1.68,2.37,28.53,0,0,0,0,0,0,0,False,1,2,Man City,3.6,1.5,0.0,0.5,5,0,1,354,1239,N/A
Broggio,MID,Aston Villa,4.4,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,0,118,N/A
Dendoncker,MID,Aston Villa,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,0,33,N/A
Jimoh-Aloba,MID,Aston Villa,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.61,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,0,33,N/A
Young,MID,Aston Villa,4.3,0.5,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Man City,0.0,0.0,0.0,0.0,0,0,0,0,659,N/A
Watkins,FWD,Aston Villa,8.7,13.0,9.5,a,90,2,0,0,1,16,4,1.18,15.40,16.58,43.39,0,0,0,0,0,0,1,False,1,2,Man City,73.4,2.5,87.0,16.3,63,3,13,109209,156854,N/A
