Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,GW Points,Transfers In,Transfers Out,Next Fixture
Elanga,MID,Newcastle,7.0,8.3,3.0,a,77,0,0,0,0,0,0,0.06,0.57,0.63,0.17,1,0,0,0,0,0,1,False,0.0,0.0,Aston Villa,8.6,29.8,27.0,6.5,10,3,0,0,Liverpool (Away)
Barnes,MID,Newcastle,6.5,0.6,3.0,a,89,0,0,0,0,0,0,0.33,0.23,0.56,0.20,1,0,0,0,0,0,1,False,0.0,0.0,Aston Villa,12.8,56.8,25.0,9.5,15,3,0,0,Liverpool (Away)
Bruno G.,MID,Newcastle,6.5,1.7,3.0,a,90,0,0,0,0,0,0,0.10,0.00,0.10,0.20,1,0,0,0,0,0,1,False,0.0,0.0,Aston Villa,7.6,22.6,2.0,3.2,11,3,0,0,Liverpool (Away)
J.Murphy,MID,Newcastle,6.5,2.4,1.0,a,12,0,0,0,0,0,0,0.01,0.00,0.01,0.03,0,0,0,0,0,0,0,False,0.0,0.0,Aston Villa,0.6,1.3,4.0,0.6,3,1,0,0,Liverpool (Away)
Joelinton,MID,Newcastle,6.0,0.5,2.0,a,82,0,0,0,0,0,0,0.02,0.00,0.02,0.17,1,0,0,0,1,0,1,False,0.0,0.0,Aston Villa,4.4,4.2,6.0,1.5,7,2,0,0,Liverpool (Away)
Tonali,MID,Newcastle,5.5,1.9,3.0,a,90,0,0,0,0,0,0,0.18,0.00,0.18,0.20,1,0,0,0,0,0,1,False,0.0,0.0,Aston Villa,13.8,29.2,0.0,4.3,20,3,0,0,Liverpool (Away)
Antoñito C.,MID,Newcastle,5.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,Liverpool (Away)
Willock,MID,Newcastle,5.0,0.0,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,Liverpool (Away)
Hayden,MID,Newcastle,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,Liverpool (Away)
Kuol,MID,Newcastle,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,Liverpool (Away)
L.Miley,MID,Newcastle,4.5,2.7,1.0,a,7,0,0,0,0,0,0,0.01,0.00,0.01,0.03,0,0,0,0,0,0,0,False,0.0,0.0,Aston Villa,2.6,11.0,2.0,1.6,4,1,0,0,Liverpool (Away)
White,MID,Newcastle,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,Liverpool (Away)
Isak,FWD,Newcastle,10.5,7.2,0.0,n,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,Liverpool (Away)
Osula,FWD,Newcastle,5.5,0.2,1.0,a,1,0,0,0,0,0,0,0.02,0.03,0.05,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Aston Villa,0.0,0.3,7.0,0.7,3,1,0,0,Liverpool (Away)
Neave,FWD,Newcastle,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,Liverpool (Away)
Ramsdale,GKP,Newcastle,5.0,0.9,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,Liverpool (Away)
Thiaw,DEF,Newcastle,5.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,Liverpool (Away)
Seung soo,MID,Newcastle,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,Liverpool (Away)
Sels,GKP,Nott'm Forest,5.0,20.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
C.Miguel,GKP,Nott'm Forest,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Turner,GKP,Nott'm Forest,4.0,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Milenković,DEF,Nott'm Forest,5.5,10.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Murillo,DEF,Nott'm Forest,5.5,7.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Aina,DEF,Nott'm Forest,5.0,15.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
N.Williams,DEF,Nott'm Forest,5.0,10.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
David Carmo,DEF,Nott'm Forest,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Jair Cunha,DEF,Nott'm Forest,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Morato,DEF,Nott'm Forest,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
O.Richards,DEF,Nott'm Forest,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Abbott,DEF,Nott'm Forest,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Boly,DEF,Nott'm Forest,4.0,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Gibbs-White,MID,Nott'm Forest,7.5,5.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Hudson-Odoi,MID,Nott'm Forest,6.0,1.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Anderson,MID,Nott'm Forest,5.5,6.6,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Jota,MID,Nott'm Forest,5.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Dominguez,MID,Nott'm Forest,5.0,0.0,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
O'Brien,MID,Nott'm Forest,5.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Sangaré,MID,Nott'm Forest,5.0,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Yates,MID,Nott'm Forest,5.0,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Da Silva Moreira,MID,Nott'm Forest,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Stamenic,MID,Nott'm Forest,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Wood,FWD,Nott'm Forest,7.5,12.9,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Igor Jesus,FWD,Nott'm Forest,6.0,0.8,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Awoniyi,FWD,Nott'm Forest,5.5,0.8,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Ndoye,MID,Nott'm Forest,6.0,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Gunn,GKP,Nott'm Forest,4.0,1.9,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,,,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,Brentford (Away)
Marc Guiu,FWD,Sunderland,4.5,20.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Patterson,GKP,Sunderland,4.5,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Moore,GKP,Sunderland,4.0,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Nna Noukeu,GKP,Sunderland,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Ballard,DEF,Sunderland,4.5,0.9,17.0,a,90,1,0,0,0,1,0,0.01,0.19,0.20,0.61,1,0,0,0,0,0,1,True,3.0,0.0,West Ham,70.4,0.5,64.0,13.5,54,17,0,0,Burnley (Home)
Hume,DEF,Sunderland,4.5,0.2,6.0,a,90,0,0,0,0,0,0,0.09,0.00,0.09,0.61,1,0,0,0,0,0,1,True,3.0,0.0,West Ham,15.0,15.8,2.0,3.3,25,6,0,0,Burnley (Home)
Alese,DEF,Sunderland,4.0,0.0,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Anderson,DEF,Sunderland,4.0,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Cirkin,DEF,Sunderland,4.0,0.0,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Hjelde,DEF,Sunderland,4.0,0.0,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Huggins,DEF,Sunderland,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Johnson,DEF,Sunderland,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
O'Nien,DEF,Sunderland,4.0,0.0,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Pembele,DEF,Sunderland,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Reinildo,DEF,Sunderland,4.0,7.3,6.0,a,90,0,0,0,0,0,0,0.00,0.00,0.00,0.61,1,0,0,0,0,0,1,True,3.0,0.0,West Ham,13.6,2.5,0.0,1.6,27,6,0,0,Burnley (Home)
Seelt,DEF,Sunderland,4.0,0.3,1.0,a,52,0,0,0,0,0,0,0.00,0.00,0.00,0.34,0,0,0,0,0,0,1,True,3.0,0.0,West Ham,15.0,0.6,0.0,1.6,6,1,0,0,Burnley (Home)
Adingra,MID,Sunderland,5.5,1.6,6.0,a,75,0,1,0,0,0,1,0.02,0.16,0.18,0.34,1,0,0,0,0,0,1,True,3.0,0.0,West Ham,0.0,14.5,6.0,2.0,12,6,0,0,Burnley (Home)
Diarra,MID,Sunderland,5.5,0.1,3.0,a,90,0,0,0,0,0,0,0.01,0.21,0.22,0.61,1,0,0,0,0,0,1,True,3.0,0.0,West Ham,7.0,1.8,20.0,2.9,4,3,0,0,Burnley (Home)
Roberts,MID,Sunderland,5.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Aleksić,MID,Sunderland,5.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
E.Le Fée,MID,Sunderland,5.0,0.4,1.0,a,14,0,0,0,0,0,0,0.00,0.00,0.00,0.27,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,3.2,0.3,0.0,0.4,4,1,0,0,Burnley (Home)
Mundle,MID,Sunderland,5.0,0.0,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Neil,MID,Sunderland,5.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Poveda,MID,Sunderland,5.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Rigg,MID,Sunderland,5.0,0.1,1.0,a,1,0,0,0,0,0,0,0.00,0.00,0.00,0.03,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,3,1,0,0,Burnley (Home)
Sadiki,MID,Sunderland,5.0,0.0,3.0,a,90,0,0,0,0,0,0,0.01,0.00,0.01,0.61,1,0,0,0,0,0,1,True,3.0,0.0,West Ham,9.0,2.8,0.0,1.2,6,3,0,0,Burnley (Home)
Talbi,MID,Sunderland,5.0,0.2,6.0,a,90,0,1,0,0,0,1,0.01,0.00,0.01,0.58,1,0,0,0,0,0,1,True,3.0,0.0,West Ham,20.8,17.4,2.0,4.0,17,6,0,0,Burnley (Home)
Ba,MID,Sunderland,4.5,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Browne,MID,Sunderland,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Ekwah,MID,Sunderland,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
H.Jones,MID,Sunderland,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Matete,MID,Sunderland,4.5,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Triantis,MID,Sunderland,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Isidor,FWD,Sunderland,5.5,0.2,5.0,a,14,1,0,0,0,1,0,0.00,0.04,0.04,0.27,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,34.2,0.1,17.0,5.1,29,5,0,0,Burnley (Home)
Mayenda,FWD,Sunderland,5.5,0.5,8.0,a,75,1,0,0,0,1,0,0.00,0.10,0.10,0.34,1,0,0,0,0,0,1,True,3.0,0.0,West Ham,34.0,11.3,26.0,7.1,37,8,0,0,Burnley (Home)
Abdullahi,FWD,Sunderland,4.5,0.6,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Luís Hemir,FWD,Sunderland,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Rusyn,FWD,Sunderland,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Xhaka,MID,Sunderland,5.0,2.8,3.0,a,90,0,0,0,0,0,0,0.04,0.00,0.04,0.61,1,0,0,0,0,0,1,True,3.0,0.0,West Ham,15.4,31.8,0.0,4.7,10,3,0,0,Burnley (Home)
Roefs,GKP,Sunderland,4.5,0.3,8.0,a,90,0,0,4,0,0,0,0.00,0.00,0.00,0.61,1,0,0,0,0,0,1,True,3.0,0.0,West Ham,30.2,0.0,0.0,3.0,31,8,0,0,Burnley (Home)
Masuaku,DEF,Sunderland,4.0,0.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,Burnley (Home)
Alderete,DEF,Sunderland,4.0,0.9,4.0,a,37,0,1,0,0,0,1,0.12,0.00,0.12,0.27,0,0,0,0,0,0,0,True,3.0,0.0,West Ham,29.0,14.4,0.0,4.3,15,4,0,0,Burnley (Home)
Vicario,GKP,Spurs,5.0,4.3,9.0,a,90,0,0,4,0,0,0,0.00,0.00,0.00,0.94,1,0,0,0,0,0,1,True,3.0,0.0,Burnley,30.4,0.0,0.0,3.0,36,9,0,0,Man City (Home)
Austin,GKP,Spurs,4.0,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Kinsky,GKP,Spurs,4.0,2.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Pedro Porro,DEF,Spurs,5.5,22.7,6.0,a,90,0,0,0,0,0,0,0.26,0.02,0.28,0.94,1,0,0,0,0,0,1,True,3.0,0.0,Burnley,21.2,42.8,1.0,6.5,26,6,0,0,Man City (Home)
Romero,DEF,Spurs,5.0,3.6,6.0,a,90,0,0,0,0,0,0,0.02,0.00,0.02,0.94,1,0,0,0,0,0,1,True,3.0,0.0,Burnley,18.2,1.4,6.0,2.6,22,6,0,0,Man City (Home)
Danso,DEF,Spurs,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Davies,DEF,Spurs,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Dragusin,DEF,Spurs,4.5,0.0,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Spence,DEF,Spurs,4.5,1.3,6.0,a,90,0,0,0,0,0,0,0.07,0.18,0.25,0.94,1,0,0,0,0,0,1,True,3.0,0.0,Burnley,10.0,5.8,22.0,3.8,26,6,0,0,Man City (Home)
Udogie,DEF,Spurs,4.5,0.8,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Van de Ven,DEF,Spurs,4.5,27.8,6.0,a,90,0,0,0,0,0,0,0.01,0.59,0.60,0.94,1,0,0,0,0,0,1,True,3.0,0.0,Burnley,11.6,1.0,14.0,2.7,27,6,0,0,Man City (Home)
Phillips,DEF,Spurs,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Takai,DEF,Spurs,4.0,0.1,0.0,d,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Vuskovic,DEF,Spurs,4.0,1.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Son,MID,Spurs,8.5,0.3,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Johnson,MID,Spurs,7.0,3.1,8.0,a,79,1,0,0,0,1,0,0.06,0.50,0.56,0.94,1,0,0,0,0,0,1,True,3.0,0.0,Burnley,40.4,27.1,20.0,8.8,30,8,0,0,Man City (Home)
Maddison,MID,Spurs,7.0,0.3,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Kudus,MID,Spurs,6.5,25.4,10.0,a,84,0,2,0,0,0,2,0.58,0.06,0.64,0.94,1,0,0,0,0,0,1,True,3.0,0.0,Burnley,45.4,74.0,11.0,13.0,35,10,0,0,Man City (Home)
Kulusevski,MID,Spurs,6.5,0.0,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Tel,MID,Spurs,6.5,0.1,1.0,a,5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.1,0.0,0.0,1,1,0,0,Man City (Home)
Bentancur,MID,Spurs,5.5,0.2,1.0,a,19,0,0,0,0,0,0,0.00,0.00,0.00,0.04,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,4.8,0.8,0.0,0.6,5,1,0,0,Man City (Home)
Bergvall,MID,Spurs,5.5,0.2,3.0,a,79,0,0,0,0,0,0,0.01,0.12,0.13,0.94,1,0,0,0,0,0,1,True,3.0,0.0,Burnley,10.4,3.3,33.0,4.7,13,3,0,0,Man City (Home)
Bissouma,MID,Spurs,5.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Odobert,MID,Spurs,5.5,0.0,1.0,a,10,0,0,0,0,0,0,0.01,0.00,0.01,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,2.2,10.5,0.0,1.3,4,1,0,0,Man City (Home)
Solomon,MID,Spurs,5.5,0.0,0.0,d,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
Bryan,MID,Spurs,5.0,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,Man City (Home)
