Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,5.8,31.2,6.0,a,90,0,0,0,0,0,0,0.04,0.00,0.04,5.73,1,0,0,0,0,0,1,False,0.0,2.0,Burnley,2.8,0.1,0.0,0.3,20,0,6,267422,39774,Sunderland (Home)
Arrizabalaga,GKP,Arsenal,4.2,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,2.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,423,2573,Sunderland (Home)
Hein,GKP,Arsenal,4.0,0.3,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,2.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,1888,Sunderland (Home)
Setford,GKP,Arsenal,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,2.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,404,1352,Sunderland (Home)
Gabriel,DEF,Arsenal,6.6,40.7,10.5,a,90,0,1,0,0,1,2,0.66,0.82,1.48,5.73,1,0,0,0,1,0,1,False,0.0,2.0,Burnley,36.0,11.3,4.0,5.1,39,2,12,567316,50332,Sunderland (Home)
Saliba,DEF,Arsenal,6.0,11.6,4.8,a,90,0,0,0,0,0,0,0.20,0.13,0.33,4.21,1,0,0,0,0,0,1,False,0.0,2.0,Burnley,19.2,6.1,0.0,2.5,29,0,6,30644,155341,Sunderland (Home)
Calafiori,DEF,Arsenal,5.8,16.0,6.0,a,71,0,0,0,0,1,2,0.20,2.01,2.21,4.36,1,0,0,0,0,0,1,False,0.0,2.0,Burnley,16.0,3.3,17.0,3.6,33,0,6,151960,47161,Sunderland (Home)
J.Timber,DEF,Arsenal,6.1,25.1,7.2,a,90,0,0,0,0,2,2,0.61,2.08,2.69,4.63,1,0,0,0,0,0,1,False,0.0,2.0,Burnley,5.4,1.2,17.0,2.4,20,0,6,381364,41361,Sunderland (Home)
Kiwior,DEF,Arsenal,5.4,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,2.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,114,Sunderland (Home)
Lewis-Skelly,DEF,Arsenal,5.2,1.7,0.8,a,1,0,0,0,0,0,0,0.00,0.00,0.00,0.99,0,0,0,0,0,0,0,False,0.0,2.0,Burnley,2.0,0.0,0.0,0.2,3,0,1,3888,10195,Sunderland (Home)
White,DEF,Arsenal,5.3,0.4,0.0,a,0,0,0,0,0,0,0,0.01,0.01,0.02,0.87,0,0,0,0,0,0,0,False,0.0,2.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,1493,2696,Sunderland (Home)
Clarke,DEF,Arsenal,3.9,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,2.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,917,3243,Sunderland (Home)
Kacurri,DEF,Arsenal,3.9,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,2.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,999,Sunderland (Home)
