Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,5.7,28.5,4.7,a,90,0,0,0,0,0,0,0.04,0.00,0.04,4.84,1,0,0,0,0,0,1,False,0,1,Fulham,4.6,0.0,0.0,0.5,21,0,6,208192,87710,Crystal Palace (Away)
Arrizabalaga,GKP,Arsenal,4.3,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Fulham,0.0,0.0,0.0,0.0,0,0,0,442,4209,Crystal Palace (Away)
Hein,GKP,Arsenal,4.0,0.3,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,2704,Crystal Palace (Away)
Setford,GKP,Arsenal,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Fulham,0.0,0.0,0.0,0.0,0,0,0,915,1798,Crystal Palace (Away)
Gabriel,DEF,Arsenal,6.4,33.5,11.3,a,90,0,1,0,0,1,1,0.11,0.72,0.83,4.84,1,0,0,0,0,0,1,False,0,1,Fulham,33.4,11.6,15.0,6.0,33,3,12,480852,70793,Crystal Palace (Away)
Saliba,DEF,Arsenal,6.0,12.6,4.3,a,90,0,0,0,0,0,0,0.17,0.13,0.30,3.71,1,0,0,0,0,0,1,False,0,1,Fulham,17.4,2.8,2.0,2.2,26,0,6,47792,54199,Crystal Palace (Away)
Calafiori,DEF,Arsenal,5.8,14.9,4.3,a,90,0,0,0,0,1,2,0.17,1.88,2.05,3.88,1,0,0,0,0,0,1,False,0,1,Fulham,12.6,8.0,9.0,3.0,26,0,6,86772,78813,Crystal Palace (Away)
J.Timber,DEF,Arsenal,6.0,20.8,6.3,a,90,0,0,0,0,2,2,0.56,1.89,2.45,3.74,1,0,0,0,0,0,1,False,0,1,Fulham,16.8,31.8,6.0,5.5,27,0,6,553581,44130,Crystal Palace (Away)
Kiwior,DEF,Arsenal,5.4,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,322,Crystal Palace (Away)
Lewis-Skelly,DEF,Arsenal,5.2,1.7,0.7,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.93,0,0,0,0,0,0,0,False,0,1,Fulham,0.0,0.0,0.0,0.0,0,0,0,3195,18132,Crystal Palace (Away)
White,DEF,Arsenal,5.4,0.4,0.0,a,0,0,0,0,0,0,0,0.01,0.01,0.02,0.87,0,0,0,0,0,0,0,False,0,1,Fulham,0.0,0.0,0.0,0.0,0,0,0,1852,4229,Crystal Palace (Away)
Clarke,DEF,Arsenal,3.9,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Fulham,0.0,0.0,0.0,0.0,0,0,0,3347,3950,Crystal Palace (Away)
Kacurri,DEF,Arsenal,3.9,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,1785,Crystal Palace (Away)
