Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,6.0,34.4,3.8,a,90,0,0,2,0,0,0,0.06,0.00,0.06,21.25,1,0,0,0,0,0,1,False,0,1,Brighton,14.0,0.0,0.0,1.4,25,1,7,41768,43098,Everton (Away)
Arrizabalaga,GKP,Arsenal,4.1,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Brighton,0.0,0.0,0.0,0.0,0,0,0,128,369,Everton (Away)
Hein,GKP,Arsenal,4.0,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Brighton,0.0,0.0,0.0,0.0,0,0,0,0,80,Everton (Away)
Setford,GKP,Arsenal,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Brighton,0.0,0.0,0.0,0.0,0,0,0,239,422,Everton (Away)
Gabriel,DEF,Arsenal,7.2,43.3,5.8,a,90,0,0,0,0,3,4,1.59,1.87,3.46,14.77,1,0,0,0,0,0,1,False,0,1,Brighton,37.6,0.3,2.0,4.0,40,3,11,85952,22211,Everton (Away)
Saliba,DEF,Arsenal,6.1,13.5,3.3,a,0,0,0,0,0,1,0,0.61,0.88,1.49,14.10,0,0,0,0,0,0,0,False,0,1,Brighton,0.0,0.0,0.0,0.0,0,0,0,31321,16940,Everton (Away)
Calafiori,DEF,Arsenal,5.6,6.0,1.5,a,26,0,0,0,0,1,2,0.40,2.77,3.17,7.97,0,0,0,0,0,0,0,False,0,1,Brighton,4.6,0.9,0.0,0.6,2,0,1,1682,16268,Everton (Away)
J.Timber,DEF,Arsenal,6.3,28.2,5.5,a,90,0,1,0,0,3,6,1.52,4.71,6.23,16.63,1,0,0,0,0,0,1,False,0,1,Brighton,36.4,20.8,2.0,5.9,33,2,13,74756,64342,Everton (Away)
Kiwior,DEF,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Brighton,0.0,0.0,0.0,0.0,0,0,0,0,5,Everton (Away)
Lewis-Skelly,DEF,Arsenal,5.1,1.4,0.0,a,0,0,0,0,0,0,0,0.06,0.05,0.11,5.26,0,0,0,0,0,0,0,False,0,1,Brighton,0.0,0.0,0.0,0.0,0,0,0,443,1156,Everton (Away)
White,DEF,Arsenal,5.1,0.5,0.0,i,0,0,0,0,0,0,1,0.49,0.43,0.92,6.13,0,0,0,0,0,0,0,False,0,1,Brighton,0.0,0.0,0.0,0.0,0,0,0,39,2242,Everton (Away)
Clarke,DEF,Arsenal,3.8,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Brighton,0.0,0.0,0.0,0.0,0,0,0,131,496,Everton (Away)
Kacurri,DEF,Arsenal,3.9,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Brighton,0.0,0.0,0.0,0.0,0,0,0,0,25,Everton (Away)
Nichols,DEF,Arsenal,3.7,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Brighton,0.0,0.0,0.0,0.0,0,0,0,1992,1245,Everton (Away)
Saka,MID,Arsenal,9.8,8.0,4.8,a,90,1,0,0,0,6,8,5.66,6.84,12.50,13.31,1,0,0,0,0,0,1,False,0,1,Brighton,34.0,1.1,27.0,6.2,25,1,9,51276,13538,Everton (Away)
Ødegaard,MID,Arsenal,7.8,1.6,0.8,d,0,0,0,0,0,1,6,2.91,1.01,3.92,12.89,0,0,0,0,0,0,0,False,0,1,Brighton,0.0,0.0,0.0,0.0,0,0,0,688,4217,Everton (Away)
Madueke,MID,Arsenal,6.8,1.0,2.5,a,0,0,0,0,0,2,1,1.98,0.96,2.94,8.68,0,0,0,0,0,0,0,False,0,1,Brighton,0.0,0.0,0.0,0.0,0,0,0,3027,21443,Everton (Away)
Martinelli,MID,Arsenal,6.8,0.9,1.7,a,59,0,0,0,0,1,3,0.91,3.49,4.40,7.42,0,0,0,0,0,0,1,False,0,1,Brighton,0.0,0.3,4.0,0.2,0,0,1,1230,4924,Everton (Away)
Trossard,MID,Arsenal,6.7,1.0,2.2,a,30,0,0,0,0,5,5,2.70,4.96,7.66,11.74,0,0,0,0,0,0,0,False,0,1,Brighton,5.6,14.8,8.0,2.8,-1,0,1,5494,11764,Everton (Away)
Rice,MID,Arsenal,7.4,30.1,5.2,a,90,0,0,0,0,4,9,6.29,2.99,9.28,17.73,1,0,0,0,0,0,1,False,0,1,Brighton,25.8,27.0,0.0,5.3,19,0,3,51710,407782,Everton (Away)
Merino,MID,Arsenal,5.4,0.8,0.0,i,0,0,0,0,0,4,3,1.45,2.99,4.44,6.59,0,0,0,0,0,0,0,False,0,1,Brighton,0.0,0.0,0.0,0.0,0,0,0,26,3354,Everton (Away)
Fábio Vieira,MID,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Brighton,0.0,0.0,0.0,0.0,0,0,0,0,3,Everton (Away)
