Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,6.0,35.6,3.5,a,90,0,0,2,1,0,0,0.04,0.00,0.04,13.64,0,0,0,0,0,0,1,True,4,1,Aston Villa,20.0,0.0,0.0,2.0,12,0,2,29380,96782,Bournemouth (Home)
Arrizabalaga,GKP,Arsenal,4.1,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,4,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,380,762,Bournemouth (Home)
Hein,GKP,Arsenal,4.0,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,4,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,345,Bournemouth (Home)
Setford,GKP,Arsenal,3.9,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,4,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,1828,937,Bournemouth (Home)
Gabriel,DEF,Arsenal,6.4,17.9,2.7,a,76,1,0,0,0,2,2,0.70,1.25,1.95,7.16,1,0,0,0,0,0,1,True,4,1,Aston Villa,47.8,1.4,35.0,8.4,40,3,15,327050,15998,Bournemouth (Home)
Saliba,DEF,Arsenal,5.9,11.7,2.0,a,90,0,0,0,1,0,0,0.29,0.29,0.58,8.82,0,0,0,0,0,0,1,True,4,1,Aston Villa,9.4,1.0,0.0,1.0,10,0,2,64430,25365,Bournemouth (Home)
Calafiori,DEF,Arsenal,5.7,8.9,2.3,d,0,0,0,0,0,1,2,0.36,2.49,2.85,7.09,0,0,0,0,0,0,0,True,4,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,6411,148674,Bournemouth (Home)
J.Timber,DEF,Arsenal,6.4,28.4,3.5,a,82,0,1,0,0,2,4,0.82,4.06,4.88,9.43,1,0,0,0,0,0,1,True,4,1,Aston Villa,21.2,22.3,26.0,7.0,28,0,9,14991,689857,Bournemouth (Home)
Kiwior,DEF,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,4,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,25,Bournemouth (Home)
Lewis-Skelly,DEF,Arsenal,5.1,1.6,0.7,a,13,0,0,0,1,0,0,0.06,0.05,0.11,5.04,0,0,0,0,0,0,0,True,4,1,Aston Villa,0.2,0.2,0.0,0.0,-1,0,1,2566,8992,Bournemouth (Home)
White,DEF,Arsenal,5.1,0.6,2.8,a,7,0,0,0,1,0,1,0.43,0.37,0.80,5.52,0,0,0,0,0,0,0,True,4,1,Aston Villa,3.0,10.3,0.0,1.3,-1,0,1,40,33391,Bournemouth (Home)
Clarke,DEF,Arsenal,3.8,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,4,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,1228,1774,Bournemouth (Home)
Kacurri,DEF,Arsenal,3.9,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,4,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,122,Bournemouth (Home)
Nichols,DEF,Arsenal,3.8,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,4,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,237,444,Bournemouth (Home)
Saka,MID,Arsenal,10.3,21.5,6.2,a,82,0,1,0,0,4,6,4.05,5.23,9.28,8.78,1,0,0,0,0,0,1,True,4,1,Aston Villa,0.0,13.0,15.0,2.7,10,0,6,73133,145837,Bournemouth (Home)
Ødegaard,MID,Arsenal,7.8,2.0,4.0,a,90,0,1,0,1,1,2,1.94,0.84,2.78,8.95,0,0,0,0,0,0,1,True,4,1,Aston Villa,32.8,45.4,41.0,11.9,29,0,5,25864,4635,Bournemouth (Home)
Madueke,MID,Arsenal,6.8,0.7,0.8,a,7,0,0,0,1,0,0,1.31,0.47,1.78,5.44,0,0,0,0,0,0,0,True,4,1,Aston Villa,4.0,14.0,0.0,1.8,8,0,1,1232,7544,Bournemouth (Home)
Martinelli,MID,Arsenal,6.8,0.9,1.0,a,0,0,0,0,0,1,0,0.15,1.78,1.93,3.84,0,0,0,0,0,0,0,True,4,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,2017,4008,Bournemouth (Home)
Trossard,MID,Arsenal,6.9,1.4,4.2,a,90,1,1,0,1,5,4,1.99,4.06,6.05,7.97,0,0,0,0,0,0,1,True,4,1,Aston Villa,62.2,42.5,32.0,13.7,40,3,13,13592,15725,Bournemouth (Home)
Rice,MID,Arsenal,7.2,23.4,4.5,d,0,0,0,0,0,2,7,3.57,2.06,5.63,10.17,0,0,0,0,0,0,0,True,4,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,163288,251599,Bournemouth (Home)
Merino,MID,Arsenal,5.8,2.6,3.3,a,72,0,0,0,0,3,3,0.93,2.24,3.17,6.21,1,0,0,0,1,0,1,True,4,1,Aston Villa,14.8,34.9,4.0,5.4,6,0,2,11595,67596,Bournemouth (Home)
Fábio Vieira,MID,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,4,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,4,Bournemouth (Home)
Nørgaard,MID,Arsenal,5.1,0.1,0.2,a,17,0,0,0,1,0,0,0.00,0.05,0.05,2.16,0,0,0,0,0,0,0,True,4,1,Aston Villa,8.2,0.3,0.0,0.9,4,0,1,220,275,Bournemouth (Home)
