Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,5.6,25.8,3.0,a,90,0,0,2,1,0,0,0.04,0.00,0.04,3.91,0,0,0,0,0,0,1,False,1,2,Newcastle,15.8,0.0,0.0,1.6,11,0,2,357846,130595,West Ham (Away)
Arrizabalaga,GKP,Arsenal,4.3,0.6,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Newcastle,0.0,0.0,0.0,0.0,0,0,0,713,4942,West Ham (Away)
Hein,GKP,Arsenal,4.0,0.4,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,3374,West Ham (Away)
Setford,GKP,Arsenal,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Newcastle,0.0,0.0,0.0,0.0,0,0,0,2428,1852,West Ham (Away)
Gabriel,DEF,Arsenal,6.2,25.2,6.5,a,90,1,0,0,1,1,0,0.06,0.48,0.54,3.91,0,0,0,0,0,0,1,False,1,2,Newcastle,76.8,2.5,33.0,11.2,34,3,13,315054,128821,West Ham (Away)
Saliba,DEF,Arsenal,6.0,12.4,1.0,a,45,0,0,0,0,0,0,0.10,0.13,0.23,2.78,0,0,0,0,0,0,0,False,1,2,Newcastle,5.4,11.8,2.0,1.9,8,0,1,52699,66471,West Ham (Away)
Calafiori,DEF,Arsenal,5.7,14.6,2.5,a,69,0,0,0,1,1,2,0.13,1.67,1.80,3.08,0,0,0,0,1,0,1,False,1,2,Newcastle,3.6,16.8,10.0,3.0,0,0,1,170270,85696,West Ham (Away)
J.Timber,DEF,Arsenal,5.8,14.5,3.2,a,90,0,0,0,1,2,1,0.38,1.73,2.11,2.81,0,0,0,0,0,0,1,False,1,2,Newcastle,24.6,38.2,25.0,8.8,10,0,2,250497,93628,West Ham (Away)
Kiwior,DEF,Arsenal,5.4,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,2,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,653,West Ham (Away)
Lewis-Skelly,DEF,Arsenal,5.3,2.0,0.5,a,2,0,0,0,0,0,0,0.00,0.00,0.00,0.80,0,0,0,0,0,0,0,False,1,2,Newcastle,0.0,0.9,2.0,0.2,2,0,1,2503,26436,West Ham (Away)
