Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,5.9,32.3,4.8,a,90,0,0,0,2,0,0,0.04,0.00,0.04,6.17,0,0,0,0,0,0,1,False,2,2,Sunderland,1.6,0.0,0.0,0.2,-2,0,1,210442,30012,Spurs (Away)
Arrizabalaga,GKP,Arsenal,4.2,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,2,Sunderland,0.0,0.0,0.0,0.0,0,0,0,386,2398,Spurs (Away)
Hein,GKP,Arsenal,4.0,0.3,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,2,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,1526,Spurs (Away)
Setford,GKP,Arsenal,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,2,Sunderland,0.0,0.0,0.0,0.0,0,0,0,316,1278,Spurs (Away)
Gabriel,DEF,Arsenal,6.6,43.7,8.5,a,90,0,0,0,2,1,2,0.69,0.82,1.51,6.17,0,0,0,0,0,0,1,False,2,2,Sunderland,21.4,15.4,4.0,4.1,6,0,1,481238,8172,Spurs (Away)
Saliba,DEF,Arsenal,6.0,11.6,3.5,a,90,0,0,0,2,0,0,0.23,0.29,0.52,4.65,0,0,0,0,0,0,1,False,2,2,Sunderland,17.2,4.5,6.0,2.8,4,0,1,30010,33925,Spurs (Away)
Calafiori,DEF,Arsenal,5.8,16.0,4.8,a,90,0,0,0,2,1,2,0.25,2.24,2.49,4.80,0,0,0,0,0,0,1,False,2,2,Sunderland,11.4,7.8,35.0,5.4,-1,0,1,81322,61911,Spurs (Away)
J.Timber,DEF,Arsenal,6.1,25.6,4.8,a,90,0,0,0,2,2,2,0.64,2.08,2.72,5.07,0,0,0,0,0,0,1,False,2,2,Sunderland,13.0,6.3,8.0,2.7,7,0,1,161573,65927,Spurs (Away)
Kiwior,DEF,Arsenal,5.4,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,2,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,93,Spurs (Away)
Lewis-Skelly,DEF,Arsenal,5.1,1.6,0.5,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.99,0,0,0,0,0,0,0,False,2,2,Sunderland,0.0,0.0,0.0,0.0,0,0,0,1467,9308,Spurs (Away)
White,DEF,Arsenal,5.3,0.4,0.0,a,0,0,0,0,0,0,0,0.01,0.01,0.02,0.87,0,0,0,0,0,0,0,False,2,2,Sunderland,0.0,0.0,0.0,0.0,0,0,0,650,2631,Spurs (Away)
Clarke,DEF,Arsenal,3.9,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,2,Sunderland,0.0,0.0,0.0,0.0,0,0,0,317,2548,Spurs (Away)
Kacurri,DEF,Arsenal,3.9,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,2,Sunderland,0.0,0.0,0.0,0.0,0,0,0,0,756,Spurs (Away)
Nichols,DEF,Arsenal,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,2,Sunderland,0.0,0.0,0.0,0.0,0,0,0,106,1118,Spurs (Away)
Saka,MID,Arsenal,10.1,17.4,6.2,a,90,1,0,0,2,3,0,2.26,2.41,4.67,4.43,0,0,0,0,0,0,1,False,2,2,Sunderland,49.6,36.7,46.0,13.2,40,3,12,95331,135605,Spurs (Away)
Ødegaard,MID,Arsenal,7.8,1.4,0.0,i,0,0,0,0,0,0,1,0.81,0.14,0.95,2.36,0,0,0,0,0,0,0,False,2,2,Sunderland,0.0,0.0,0.0,0.0,0,0,0,86,5096,Spurs (Away)
Madueke,MID,Arsenal,6.8,0.6,0.0,i,0,0,0,0,0,0,0,0.86,0.29,1.15,2.04,0,0,0,0,0,0,0,False,2,2,Sunderland,0.0,0.0,0.0,0.0,0,0,0,54,2467,Spurs (Away)
Martinelli,MID,Arsenal,6.8,0.9,0.5,d,0,0,0,0,0,1,0,0.08,0.75,0.83,1.97,0,0,0,0,0,0,0,False,2,2,Sunderland,0.0,0.0,0.0,0.0,0,0,0,89,17207,Spurs (Away)
Trossard,MID,Arsenal,6.9,0.8,7.0,a,90,1,0,0,2,2,2,1.15,1.92,3.07,3.61,0,0,0,0,0,0,1,False,2,2,Sunderland,35.4,20.3,11.0,6.7,32,2,9,25250,4857,Spurs (Away)
