Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,6.0,34.6,7.0,a,0,0,0,0,0,0,0,0.06,0.00,0.06,22.30,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Arrizabalaga,GKP,Arsenal,4.0,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Hein,GKP,Arsenal,4.0,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Setford,GKP,Arsenal,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Gabriel,DEF,Arsenal,7.2,43.1,10.0,d,0,0,0,0,0,3,4,1.65,1.90,3.55,15.82,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Saliba,DEF,Arsenal,6.1,13.2,5.5,d,0,0,0,0,0,1,0,0.70,0.88,1.58,15.15,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Calafiori,DEF,Arsenal,5.6,6.0,3.5,a,0,0,0,0,0,1,2,0.49,2.92,3.41,8.96,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
J.Timber,DEF,Arsenal,6.3,26.8,7.0,d,0,0,0,0,0,3,6,1.53,4.71,6.24,17.45,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Kiwior,DEF,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Lewis-Skelly,DEF,Arsenal,5.0,1.4,0.0,a,0,0,0,0,0,0,0,0.06,0.05,0.11,5.26,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
White,DEF,Arsenal,5.1,0.5,0.0,a,0,0,0,0,0,0,1,0.49,0.43,0.92,6.13,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Clarke,DEF,Arsenal,3.7,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Kacurri,DEF,Arsenal,3.9,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Nichols,DEF,Arsenal,3.7,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Saka,MID,Arsenal,9.8,8.0,6.0,d,0,0,0,0,0,6,8,5.75,6.99,12.74,14.36,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Ødegaard,MID,Arsenal,7.8,1.5,0.0,d,0,0,0,0,0,1,6,2.91,1.01,3.92,12.89,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Madueke,MID,Arsenal,6.8,0.9,1.5,d,0,0,0,0,0,2,1,2.06,1.03,3.09,9.66,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Martinelli,MID,Arsenal,6.8,0.9,2.5,a,0,0,0,0,0,1,4,1.00,3.53,4.53,7.50,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Trossard,MID,Arsenal,6.6,0.8,0.5,d,0,0,0,0,0,5,5,2.70,4.96,7.66,11.74,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Rice,MID,Arsenal,7.3,26.2,3.0,d,0,0,0,0,0,4,9,6.43,3.05,9.48,18.78,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Merino,MID,Arsenal,5.4,0.8,0.0,i,0,0,0,0,0,4,3,1.45,2.99,4.44,6.59,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Fábio Vieira,MID,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Nørgaard,MID,Arsenal,5.1,0.1,0.5,a,0,0,0,0,0,0,0,0.00,0.05,0.05,2.23,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Nwaneri,MID,Arsenal,5.0,0.1,0.0,u,0,0,0,0,0,0,0,0.08,0.23,0.31,0.73,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Zubimendi,MID,Arsenal,5.1,3.6,3.0,d,0,0,0,0,0,5,1,2.19,2.77,4.96,21.07,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Kabia,MID,Arsenal,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Sambi,MID,Arsenal,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Havertz,FWD,Arsenal,7.3,0.5,1.5,a,0,0,0,0,0,0,1,0.09,0.31,0.40,2.41,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
G.Jesus,FWD,Arsenal,6.4,0.3,0.0,a,0,0,0,0,0,2,0,0.19,1.75,1.94,3.56,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Eze,MID,Arsenal,7.2,7.9,3.0,d,0,0,0,0,0,6,3,2.23,3.88,6.11,10.30,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Mosquera,DEF,Arsenal,5.3,0.1,3.0,a,0,0,0,0,0,0,0,0.49,0.00,0.49,5.49,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Gyökeres,FWD,Arsenal,8.8,11.6,4.0,a,0,0,0,0,0,11,0,1.76,9.23,10.98,13.85,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Dowman,MID,Arsenal,4.2,0.6,3.0,a,0,0,0,0,0,1,1,0.04,1.11,1.15,0.18,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Harriman-Annous,MID,Arsenal,4.4,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Hincapie,DEF,Arsenal,5.1,0.9,6.5,d,0,0,0,0,0,1,2,1.39,0.33,1.72,14.19,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Salmon,DEF,Arsenal,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth (Away)
Martinez,GKP,Aston Villa,5.1,4.8,3.0,a,90,0,0,1,0,0,0,0.06,0.00,0.06,35.80,1,0,0,0,0,0,1,True,2.0,0.0,West Ham,12.8,0.0,0.0,1.3,26,0,6,65169,8240,Nott'm Forest (Home)
M.Bizot,GKP,Aston Villa,4.2,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,8.53,0,0,0,0,0,0,0,True,2.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,140,412,Nott'm Forest (Home)
Gauci,GKP,Aston Villa,4.0,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,96,Nott'm Forest (Home)
Marschall,GKP,Aston Villa,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,9,Nott'm Forest (Home)
Cash,DEF,Aston Villa,4.7,8.6,1.7,a,90,0,0,0,0,3,2,2.68,1.09,3.77,37.19,1,0,0,0,0,0,1,True,2.0,0.0,West Ham,7.4,7.9,7.0,2.2,24,0,6,35742,52448,Nott'm Forest (Home)
Digne,DEF,Aston Villa,4.5,1.6,3.7,a,90,0,0,0,0,0,5,2.73,0.61,3.34,22.41,1,0,0,0,0,0,1,True,2.0,0.0,West Ham,23.6,36.6,11.0,7.1,30,1,7,12414,1921,Nott'm Forest (Home)
Konsa,DEF,Aston Villa,4.4,8.2,2.3,a,90,0,0,0,0,0,1,0.56,1.27,1.83,42.80,1,0,0,0,0,0,1,True,2.0,0.0,West Ham,17.8,11.2,16.0,4.5,24,0,6,46032,9560,Nott'm Forest (Home)
Maatsen,DEF,Aston Villa,4.2,0.6,0.3,a,0,0,0,0,0,0,0,1.85,1.05,2.90,22.13,0,0,0,0,0,0,0,True,2.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,746,1720,Nott'm Forest (Home)
Mings,DEF,Aston Villa,4.3,0.7,1.0,a,0,0,0,0,0,0,1,0.37,1.01,1.38,17.52,0,0,0,0,0,0,0,True,2.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,3313,871,Nott'm Forest (Home)
Pau,DEF,Aston Villa,4.3,0.3,2.0,a,90,0,0,0,0,0,1,0.36,0.63,0.99,18.92,1,0,0,0,0,0,1,True,2.0,0.0,West Ham,16.0,2.9,0.0,1.9,28,0,6,332,615,Nott'm Forest (Home)
A.García,DEF,Aston Villa,3.9,0.2,0.3,a,0,0,0,0,0,0,0,0.01,0.00,0.01,1.55,0,0,0,0,0,0,0,True,2.0,0.0,West Ham,0.0,0.0,0.0,0.0,0,0,0,183,265,Nott'm Forest (Home)
