Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,6.2,36.4,6.4,a,90,0,0,0,0,0,0,0.07,0.00,0.07,27.58,1,0,0,0,0,0,1,True,1.0,0.0,Burnley,2.0,0.0,0.0,0.2,20,0,6,140005,23387,Crystal Palace (Home)
Arrizabalaga,GKP,Arsenal,4.0,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,134,289,Crystal Palace (Home)
Hein,GKP,Arsenal,4.0,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,60,Crystal Palace (Home)
Setford,GKP,Arsenal,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,51,241,Crystal Palace (Home)
Gabriel,DEF,Arsenal,7.3,46.1,6.2,a,90,0,0,0,0,3,5,1.75,2.94,4.69,21.10,1,0,0,0,0,0,1,True,1.0,0.0,Burnley,6.8,1.1,3.0,1.1,22,0,6,140618,11865,Crystal Palace (Home)
Saliba,DEF,Arsenal,6.3,17.2,5.8,a,90,0,0,0,0,1,0,1.21,0.88,2.09,20.43,1,0,0,0,0,0,1,True,1.0,0.0,Burnley,17.8,1.8,0.0,2.0,27,2,8,202504,18137,Crystal Palace (Home)
Calafiori,DEF,Arsenal,5.6,5.9,2.6,d,71,0,0,0,0,1,2,0.66,3.36,4.02,9.69,1,0,0,0,0,0,1,True,1.0,0.0,Burnley,11.8,33.3,6.0,5.1,21,0,6,6444,9593,Crystal Palace (Home)
J.Timber,DEF,Arsenal,6.0,15.5,0.0,i,0,0,0,0,0,3,6,1.53,4.71,6.24,17.45,0,0,0,0,0,0,0,True,1.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,168,75859,Crystal Palace (Home)
Kiwior,DEF,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Burnley,0.0,0.0,0.0,0.0,0,0,0,0,3,Crystal Palace (Home)
Lewis-Skelly,DEF,Arsenal,5.0,1.9,2.8,a,17,0,0,0,0,0,0,0.18,0.10,0.28,8.03,0,0,0,0,0,0,0,True,1.0,0.0,Burnley,0.0,0.3,0.0,0.0,3,0,1,61473,1059,Crystal Palace (Home)
