Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,5.5,23.3,4.7,a,90,0,0,1,0,0,0,0.02,0.00,0.02,2.41,1,0,0,0,0,0,1,True,3,0,Nott'm Forest,12.8,0.0,0.0,1.3,24,0,6,289041,117752,Man City (Away)
Arrizabalaga,GKP,Arsenal,4.4,0.6,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,1271,8184,Man City (Away)
Hein,GKP,Arsenal,4.0,0.4,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,7317,Man City (Away)
Setford,GKP,Arsenal,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,3875,2089,Man City (Away)
Gabriel,DEF,Arsenal,6.1,21.9,5.7,a,90,0,0,0,0,0,0,0.03,0.26,0.29,2.41,1,0,0,0,0,0,1,True,3,0,Nott'm Forest,28.0,1.3,9.0,3.8,32,1,9,230780,140944,Man City (Away)
Saliba,DEF,Arsenal,6.0,12.5,2.3,a,0,0,0,0,0,0,0,0.01,0.00,0.01,1.69,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,26222,465317,Man City (Away)
Calafiori,DEF,Arsenal,5.7,13.8,6.7,a,67,0,0,0,0,1,2,0.04,1.43,1.47,1.66,1,0,0,0,1,0,1,True,3,0,Nott'm Forest,5.4,12.6,2.0,2.0,16,0,5,534037,74840,Man City (Away)
J.Timber,DEF,Arsenal,5.7,12.4,11.3,a,90,0,0,0,0,2,1,0.12,1.20,1.32,1.55,1,0,0,0,0,0,1,True,3,0,Nott'm Forest,19.8,13.0,35.0,6.8,37,2,8,380134,69593,Man City (Away)
Kiwior,DEF,Arsenal,5.4,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,193,2850,Man City (Away)
Lewis-Skelly,DEF,Arsenal,5.3,2.3,0.7,a,22,0,0,0,0,0,0,0.00,0.00,0.00,0.76,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,2.0,0.0,0.1,3,0,1,5448,56916,Man City (Away)
White,DEF,Arsenal,5.4,0.5,0.0,d,0,0,0,0,0,0,0,0.01,0.01,0.02,0.87,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,812,16216,Man City (Away)
Clarke,DEF,Arsenal,4.0,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,4064,6598,Man City (Away)
Kacurri,DEF,Arsenal,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,834,1797,Man City (Away)
Nichols,DEF,Arsenal,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,826,1761,Man City (Away)
Saka,MID,Arsenal,9.8,3.6,2.0,d,0,0,0,0,0,1,0,0.12,0.26,0.38,1.69,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,5237,373266,Man City (Away)
Ødegaard,MID,Arsenal,7.9,2.2,1.0,d,17,0,0,0,0,0,0,0.35,0.14,0.49,1.94,0,0,0,0,0,0,1,True,3,0,Nott'm Forest,0.0,5.2,0.0,0.5,3,0,1,42800,38639,Man City (Away)
Madueke,MID,Arsenal,7.0,1.7,2.7,a,78,0,0,0,0,0,0,0.85,0.14,0.99,1.49,1,0,0,0,0,0,1,True,3,0,Nott'm Forest,22.6,70.8,26.0,11.9,24,0,3,74076,18726,Man City (Away)
Martinelli,MID,Arsenal,6.9,1.0,1.3,a,12,0,0,0,0,0,0,0.01,0.02,0.03,1.08,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,2.0,4.3,0.0,0.6,4,0,1,5235,14748,Man City (Away)
Trossard,MID,Arsenal,6.9,0.3,1.7,a,11,0,1,0,0,0,1,0.29,0.07,0.36,0.10,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,17.2,10.5,4.0,3.2,12,0,4,848,4800,Man City (Away)
Rice,MID,Arsenal,6.5,8.6,3.7,a,22,0,0,0,0,0,2,0.68,0.15,0.83,1.83,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,3.4,1.3,2.0,0.7,1,0,1,125238,76016,Man City (Away)
Merino,MID,Arsenal,5.9,0.5,2.0,a,90,0,0,0,0,0,0,0.09,0.13,0.22,0.97,1,0,0,0,0,0,1,True,3,0,Nott'm Forest,13.2,20.3,33.0,6.7,15,0,3,13332,8056,Man City (Away)
Fábio Vieira,MID,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,112,1041,Man City (Away)
Nørgaard,MID,Arsenal,5.4,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,200,6352,Man City (Away)
Nwaneri,MID,Arsenal,5.3,0.2,1.3,a,72,0,0,0,0,0,0,0.04,0.17,0.21,0.20,1,0,0,0,0,0,0,True,3,0,Nott'm Forest,2.4,18.7,15.0,3.6,8,0,3,1232,4322,Man City (Away)
Zubimendi,MID,Arsenal,5.4,3.6,6.7,a,90,2,0,0,0,2,0,0.08,0.21,0.29,2.41,1,0,0,0,0,0,1,True,3,0,Nott'm Forest,68.6,14.5,25.0,10.8,52,3,16,16584,36368,Man City (Away)
Kabia,MID,Arsenal,4.5,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,774,6111,Man City (Away)
Sambi,MID,Arsenal,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,377,3098,Man City (Away)
Havertz,FWD,Arsenal,7.3,0.4,0.0,i,0,0,0,0,0,0,0,0.01,0.00,0.01,0.82,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,138,12460,Man City (Away)
G.Jesus,FWD,Arsenal,6.5,0.0,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,167,553,Man City (Away)
Eze,MID,Arsenal,7.5,12.1,2.3,a,78,0,1,0,0,0,1,0.47,0.30,0.77,1.57,1,0,0,0,0,0,1,True,3,0,Nott'm Forest,20.4,16.3,11.0,4.8,19,0,6,288422,159784,Man City (Away)
Mosquera,DEF,Arsenal,5.4,0.2,3.3,a,90,0,0,0,0,0,0,0.04,0.00,0.04,0.72,1,0,0,0,0,0,1,True,3,0,Nott'm Forest,21.4,1.6,2.0,2.5,32,1,7,6073,2545,Man City (Away)
Gyökeres,FWD,Arsenal,9.0,25.5,6.3,a,67,1,0,0,0,3,0,0.27,2.12,2.39,1.49,1,0,0,0,0,0,1,True,3,0,Nott'm Forest,34.6,11.3,44.0,9.0,30,0,6,333371,338487,Man City (Away)
Dowman,MID,Arsenal,4.5,0.4,1.7,a,0,0,0,0,0,0,1,0.02,0.14,0.16,0.12,0,0,0,0,0,0,0,True,3,0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,25843,9334,Man City (Away)
