Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,6.0,36.1,3.2,a,90,0,0,4,2,0,0,0.04,0.00,0.04,9.54,0,0,0,0,0,0,1,False,2,1,Aston Villa,35.2,0.0,0.0,3.5,13,0,2,152709,28038,Wolves (Away)
Arrizabalaga,GKP,Arsenal,4.1,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,378,1172,Wolves (Away)
Hein,GKP,Arsenal,4.0,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,609,Wolves (Away)
Setford,GKP,Arsenal,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,1858,713,Wolves (Away)
Gabriel,DEF,Arsenal,6.2,14.4,0.0,i,0,0,0,0,0,1,2,0.69,0.82,1.51,6.17,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,2230,309822,Wolves (Away)
Saliba,DEF,Arsenal,6.0,10.5,0.5,d,0,0,0,0,0,0,0,0.24,0.29,0.53,4.72,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,4518,115333,Wolves (Away)
Calafiori,DEF,Arsenal,5.7,10.8,2.5,s,85,0,0,0,1,1,2,0.33,2.49,2.82,6.89,0,0,0,0,1,0,1,False,2,1,Aston Villa,6.6,3.1,6.0,1.6,2,0,1,91476,30124,Wolves (Away)
J.Timber,DEF,Arsenal,6.5,34.5,2.8,d,90,0,0,0,2,2,3,0.72,3.11,3.83,8.18,0,0,0,0,0,0,1,False,2,1,Aston Villa,24.0,1.8,4.0,3.0,7,0,3,166824,76098,Wolves (Away)
Kiwior,DEF,Arsenal,5.4,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,29,Wolves (Away)
Lewis-Skelly,DEF,Arsenal,5.1,1.9,0.5,a,4,0,0,0,1,0,0,0.02,0.00,0.02,2.27,0,0,0,0,0,0,0,False,2,1,Aston Villa,1.0,0.0,0.0,0.1,-1,0,1,1316,4139,Wolves (Away)
White,DEF,Arsenal,5.4,2.1,3.8,a,90,0,0,0,2,0,1,0.41,0.37,0.78,3.38,0,0,0,0,0,0,1,False,2,1,Aston Villa,24.0,17.6,23.0,6.5,18,0,1,13299,1054,Wolves (Away)
Clarke,DEF,Arsenal,3.8,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,2122,1414,Wolves (Away)
Kacurri,DEF,Arsenal,3.9,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,216,Wolves (Away)
Nichols,DEF,Arsenal,3.8,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,519,494,Wolves (Away)
Saka,MID,Arsenal,10.2,21.3,4.8,a,78,0,1,0,1,4,2,3.25,3.89,7.14,6.68,0,0,0,0,1,0,1,False,2,1,Aston Villa,12.6,46.3,36.0,9.5,18,0,4,103575,82454,Wolves (Away)
Ødegaard,MID,Arsenal,7.8,1.6,1.5,a,90,0,0,0,2,0,1,1.08,0.30,1.38,5.14,0,0,0,0,0,0,1,False,2,1,Aston Villa,25.8,36.2,27.0,8.9,21,0,2,6090,2173,Wolves (Away)
Madueke,MID,Arsenal,6.8,0.8,1.5,a,11,0,0,0,1,0,0,0.97,0.47,1.44,3.44,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.3,4.0,0.4,3,0,1,3562,1963,Wolves (Away)
Martinelli,MID,Arsenal,6.8,0.9,1.2,a,4,0,0,0,1,1,0,0.11,0.95,1.06,3.56,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.1,0.0,0.0,2,0,1,4357,2515,Wolves (Away)
Trossard,MID,Arsenal,6.9,0.8,4.5,d,40,1,0,0,0,4,3,1.24,2.60,3.84,4.16,0,0,0,0,0,0,0,False,2,1,Aston Villa,37.0,0.6,58.0,9.6,23,0,6,1198,25124,Wolves (Away)
Rice,MID,Arsenal,7.1,22.5,4.8,d,90,0,0,0,2,2,5,3.09,1.66,4.75,8.74,0,0,0,0,0,0,1,False,2,1,Aston Villa,36.6,37.7,12.0,8.6,30,2,6,64521,361948,Wolves (Away)
Merino,MID,Arsenal,6.1,4.4,7.0,a,45,0,0,0,1,3,3,0.88,2.09,2.97,4.72,0,0,0,0,0,0,1,False,2,1,Aston Villa,4.0,1.6,2.0,0.8,4,0,1,260787,7812,Wolves (Away)
Fábio Vieira,MID,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,16,Wolves (Away)
Nørgaard,MID,Arsenal,5.2,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.05,0.05,0.05,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,183,370,Wolves (Away)
Nwaneri,MID,Arsenal,5.1,0.1,0.2,a,0,0,0,0,0,0,0,0.08,0.23,0.31,0.73,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,177,437,Wolves (Away)
Zubimendi,MID,Arsenal,5.3,2.4,1.8,a,90,0,0,0,2,2,1,1.06,0.59,1.65,8.80,0,0,0,0,0,0,1,False,2,1,Aston Villa,13.2,2.8,0.0,1.6,14,0,2,8911,21583,Wolves (Away)
Kabia,MID,Arsenal,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,189,Wolves (Away)
Sambi,MID,Arsenal,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,67,Wolves (Away)
Havertz,FWD,Arsenal,7.3,0.3,0.0,i,0,0,0,0,0,0,0,0.01,0.00,0.01,0.82,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,51,273,Wolves (Away)
G.Jesus,FWD,Arsenal,6.4,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,856,301,Wolves (Away)
Eze,MID,Arsenal,7.8,19.3,6.0,a,45,0,0,0,1,4,3,1.38,2.54,3.92,5.72,0,0,0,0,0,0,1,False,2,1,Aston Villa,0.0,1.3,0.0,0.1,4,0,1,124030,153857,Wolves (Away)
Mosquera,DEF,Arsenal,5.4,0.2,0.8,i,0,0,0,0,0,0,0,0.43,0.00,0.43,2.68,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,1056,6646,Wolves (Away)
Gyökeres,FWD,Arsenal,8.8,10.8,0.5,a,45,0,0,0,1,4,0,0.69,4.45,5.14,5.93,0,0,0,0,0,0,0,False,2,1,Aston Villa,1.2,0.8,4.0,0.6,3,0,1,15138,45033,Wolves (Away)
Dowman,MID,Arsenal,4.3,0.4,0.0,i,0,0,0,0,0,0,1,0.02,0.14,0.16,0.12,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,6809,4918,Wolves (Away)
Harriman-Annous,MID,Arsenal,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,57,48,Wolves (Away)
Hincapie,DEF,Arsenal,5.5,2.1,3.5,a,90,0,0,0,2,0,0,0.46,0.00,0.46,3.78,0,0,0,0,0,0,1,False,2,1,Aston Villa,33.2,0.9,0.0,3.4,11,0,3,12834,1722,Wolves (Away)
Salmon,DEF,Arsenal,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,1,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,0,Wolves (Away)
Martinez,GKP,Aston Villa,5.1,3.8,3.5,d,90,0,0,7,1,0,0,0.03,0.00,0.03,14.61,0,0,0,0,0,0,1,True,2,1,Arsenal,38.4,0.0,0.0,3.8,21,0,4,14219,65094,West Ham (Home)
M.Bizot,GKP,Aston Villa,4.2,0.4,0.2,a,0,0,0,0,0,0,0,0.00,0.00,0.00,6.31,0,0,0,0,0,0,0,True,2,1,Arsenal,0.0,0.0,0.0,0.0,0,0,0,1566,1207,West Ham (Home)
Gauci,GKP,Aston Villa,4.0,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,1,Arsenal,0.0,0.0,0.0,0.0,0,0,0,0,225,West Ham (Home)
Marschall,GKP,Aston Villa,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,1,Arsenal,0.0,0.0,0.0,0.0,0,0,0,0,15,West Ham (Home)
Cash,DEF,Aston Villa,4.9,12.3,5.2,a,86,1,0,0,1,3,1,1.39,0.59,1.98,19.94,0,0,0,0,0,0,1,True,2,1,Arsenal,47.0,15.2,24.0,8.6,24,1,9,40497,35151,West Ham (Home)
Digne,DEF,Aston Villa,4.5,1.9,2.2,a,0,0,0,0,0,0,3,1.48,0.35,1.83,13.48,0,0,0,0,0,0,0,True,2,1,Arsenal,0.0,0.0,0.0,0.0,0,0,0,7537,16144,West Ham (Home)
