Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,5.9,33.5,3.4,a,90,0,0,0,0,0,0,0.04,0.00,0.04,15.77,1,0,0,0,0,0,1,False,0.0,0.0,Nott'm Forest,6.2,0.0,0.0,0.6,23,0,6,87850,100609,Man Utd (Away)
Arrizabalaga,GKP,Arsenal,4.1,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,390,988,Man Utd (Away)
Hein,GKP,Arsenal,4.0,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,400,Man Utd (Away)
Setford,GKP,Arsenal,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,740,1505,Man Utd (Away)
Gabriel,DEF,Arsenal,6.8,35.4,7.8,a,90,0,0,0,0,3,2,0.77,1.70,2.47,9.29,1,0,0,0,0,0,1,False,0.0,0.0,Nott'm Forest,19.6,1.6,5.0,2.6,28,2,8,725140,11189,Man Utd (Away)
Saliba,DEF,Arsenal,6.0,12.1,4.0,a,90,0,0,0,0,0,0,0.46,0.38,0.84,10.95,1,0,0,0,0,0,1,False,0.0,0.0,Nott'm Forest,17.6,11.0,8.0,3.7,28,2,8,79734,33106,Man Utd (Away)
Calafiori,DEF,Arsenal,5.6,6.3,0.0,i,0,0,0,0,0,1,2,0.36,2.49,2.85,7.09,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,338,85040,Man Utd (Away)
J.Timber,DEF,Arsenal,6.3,28.1,4.6,a,90,0,0,0,0,2,4,0.87,4.16,5.03,11.56,1,0,0,0,1,0,1,False,0.0,0.0,Nott'm Forest,0.4,2.2,6.0,0.9,17,0,5,211829,106822,Man Utd (Away)
Kiwior,DEF,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,24,Man Utd (Away)
Lewis-Skelly,DEF,Arsenal,5.1,1.5,0.6,a,0,0,0,0,0,0,0,0.06,0.05,0.11,5.26,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,2143,5547,Man Utd (Away)
White,DEF,Arsenal,5.1,0.6,1.4,a,90,0,0,0,0,0,1,0.47,0.43,0.90,5.86,1,0,0,0,0,0,1,False,0.0,0.0,Nott'm Forest,8.6,14.6,10.0,3.3,21,0,6,6025,5211,Man Utd (Away)
Clarke,DEF,Arsenal,3.8,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,696,2115,Man Utd (Away)
Kacurri,DEF,Arsenal,3.9,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,117,Man Utd (Away)
Nichols,DEF,Arsenal,3.8,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,156,524,Man Utd (Away)
Saka,MID,Arsenal,10.1,18.5,4.2,a,33,0,0,0,0,4,7,4.68,5.51,10.19,9.24,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,18.8,48.8,21.0,8.9,12,0,1,72403,191599,Man Utd (Away)
Ødegaard,MID,Arsenal,7.8,2.4,5.2,a,56,0,0,0,0,1,3,2.59,0.87,3.46,10.91,0,0,0,0,0,0,1,False,0.0,0.0,Nott'm Forest,4.6,12.2,0.0,1.7,4,0,1,23598,20593,Man Utd (Away)
Madueke,MID,Arsenal,6.8,0.7,1.0,a,56,0,0,0,0,0,0,1.61,0.60,2.21,7.11,0,0,0,0,0,0,1,False,0.0,0.0,Nott'm Forest,14.2,30.9,20.0,6.5,9,0,1,1305,3420,Man Utd (Away)
Martinelli,MID,Arsenal,6.8,0.9,1.4,a,45,0,0,0,0,1,1,0.23,2.57,2.80,5.56,0,0,0,0,0,0,1,False,0.0,0.0,Nott'm Forest,8.4,5.4,35.0,4.9,3,0,1,4732,3177,Man Utd (Away)
Trossard,MID,Arsenal,6.9,1.6,3.8,a,45,0,0,0,0,5,4,2.05,4.17,6.22,8.38,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,2.0,2.1,0.0,0.4,4,0,1,18901,40950,Man Utd (Away)
Rice,MID,Arsenal,7.4,30.0,5.6,a,90,0,0,0,0,4,7,4.22,2.78,7.00,12.30,1,0,0,0,0,0,1,False,0.0,0.0,Nott'm Forest,39.0,50.8,21.0,11.1,25,0,3,619280,38662,Man Utd (Away)
Merino,MID,Arsenal,5.6,1.5,1.2,a,33,0,0,0,0,3,3,1.43,2.50,3.93,6.32,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,3.4,11.6,8.0,2.3,3,0,1,2678,48552,Man Utd (Away)
Fábio Vieira,MID,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,13,Man Utd (Away)
Nørgaard,MID,Arsenal,5.1,0.1,0.2,a,0,0,0,0,0,0,0,0.00,0.05,0.05,2.16,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,191,321,Man Utd (Away)
Nwaneri,MID,Arsenal,5.0,0.1,0.0,a,0,0,0,0,0,0,0,0.08,0.23,0.31,0.73,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,228,375,Man Utd (Away)
Zubimendi,MID,Arsenal,5.2,2.2,4.2,a,78,0,0,0,0,3,1,1.46,1.87,3.33,14.87,1,0,0,0,0,0,1,False,0.0,0.0,Nott'm Forest,12.8,1.5,2.0,1.6,13,0,3,12109,12965,Man Utd (Away)
Kabia,MID,Arsenal,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,100,Man Utd (Away)
Sambi,MID,Arsenal,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,37,Man Utd (Away)
Havertz,FWD,Arsenal,7.3,0.3,0.0,a,0,0,0,0,0,0,0,0.01,0.00,0.01,0.82,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,1575,590,Man Utd (Away)
G.Jesus,FWD,Arsenal,6.4,0.3,1.6,a,33,0,0,0,0,1,0,0.12,0.98,1.10,2.75,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,3.6,0.8,35.0,3.9,2,0,1,4782,6680,Man Utd (Away)
Eze,MID,Arsenal,7.3,8.6,0.4,a,11,0,0,0,0,4,3,1.41,2.54,3.95,6.13,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,2.2,0.1,2.0,0.4,5,0,1,4082,111099,Man Utd (Away)
Mosquera,DEF,Arsenal,5.3,0.1,0.0,a,0,0,0,0,0,0,0,0.43,0.00,0.43,2.68,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,16,315,Man Utd (Away)
Gyökeres,FWD,Arsenal,8.7,9.3,1.8,a,56,0,0,0,0,5,0,0.90,6.37,7.27,9.42,0,0,0,0,0,0,1,False,0.0,0.0,Nott'm Forest,0.0,2.4,6.0,0.7,1,0,1,16167,30579,Man Utd (Away)
Dowman,MID,Arsenal,4.2,0.3,0.0,i,0,0,0,0,0,0,1,0.02,0.14,0.16,0.12,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,2440,3003,Man Utd (Away)
Harriman-Annous,MID,Arsenal,4.4,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,39,59,Man Utd (Away)
Hincapie,DEF,Arsenal,5.2,0.9,1.0,d,0,0,0,0,0,0,0,0.74,0.00,0.74,9.45,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,2471,70592,Man Utd (Away)
Salmon,DEF,Arsenal,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,0.0,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,82,101,Man Utd (Away)
Martinez,GKP,Aston Villa,5.0,3.2,1.8,a,90,0,0,2,1,0,0,0.03,0.00,0.03,22.83,0,0,0,0,0,0,1,True,0.0,1.0,Everton,9.6,0.0,0.0,1.0,9,0,2,11661,48551,Newcastle (Home)
M.Bizot,GKP,Aston Villa,4.2,0.4,0.4,a,0,0,0,0,0,0,0,0.00,0.00,0.00,8.53,0,0,0,0,0,0,0,True,0.0,1.0,Everton,0.0,0.0,0.0,0.0,0,0,0,1206,1072,Newcastle (Home)
Gauci,GKP,Aston Villa,4.0,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0.0,1.0,Everton,0.0,0.0,0.0,0.0,0,0,0,0,214,Newcastle (Home)
