Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,6.1,35.6,6.5,a,90,0,0,3,0,0,0,0.06,0.00,0.06,27.37,1,0,0,0,0,0,1,False,0,1,West Ham,23.2,0.0,0.0,2.3,29,2,9,106155,44517,Burnley (Away)
Arrizabalaga,GKP,Arsenal,4.0,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,239,317,Burnley (Away)
Hein,GKP,Arsenal,4.0,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,71,Burnley (Away)
Setford,GKP,Arsenal,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,71,306,Burnley (Away)
Gabriel,DEF,Arsenal,7.3,45.3,6.2,a,90,0,0,0,0,3,5,1.71,2.94,4.65,20.89,1,0,0,0,0,0,1,False,0,1,West Ham,30.6,1.2,16.0,4.8,32,3,11,116094,42992,Burnley (Away)
Saliba,DEF,Arsenal,6.2,15.9,5.2,a,90,0,0,0,0,1,0,1.20,0.88,2.08,20.22,1,0,0,0,1,0,1,False,0,1,West Ham,22.2,3.2,8.0,3.3,26,0,5,86995,28304,Burnley (Away)
Calafiori,DEF,Arsenal,5.6,6.0,1.8,d,45,0,0,0,0,1,2,0.53,3.36,3.89,9.48,0,0,0,0,0,0,1,False,0,1,West Ham,0.4,1.4,15.0,1.7,-1,0,1,15691,2930,Burnley (Away)
J.Timber,DEF,Arsenal,6.0,16.0,0.0,i,0,0,0,0,0,3,6,1.53,4.71,6.24,17.45,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,173,188196,Burnley (Away)
Kiwior,DEF,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,5,Burnley (Away)
Lewis-Skelly,DEF,Arsenal,5.0,1.5,3.2,a,90,0,0,0,0,0,0,0.18,0.10,0.28,8.03,1,0,0,0,0,0,1,False,0,1,West Ham,6.4,5.1,2.0,1.4,23,0,6,6517,631,Burnley (Away)
White,DEF,Arsenal,5.1,0.6,3.5,d,27,0,0,0,0,0,1,0.69,0.45,1.14,8.68,0,0,0,0,0,0,1,False,0,1,West Ham,0.2,2.8,0.0,0.3,3,0,1,13474,1456,Burnley (Away)
Clarke,DEF,Arsenal,3.7,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,1767,879,Burnley (Away)
Kacurri,DEF,Arsenal,3.9,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,20,Burnley (Away)
Nichols,DEF,Arsenal,3.7,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,299,670,Burnley (Away)
Saka,MID,Arsenal,10.0,11.3,3.5,a,79,0,0,0,0,7,9,6.87,7.37,14.24,15.38,1,0,0,0,1,0,1,False,0,1,West Ham,6.4,43.3,8.0,5.8,-2,0,2,470174,9457,Burnley (Away)
Ødegaard,MID,Arsenal,7.8,1.6,2.2,a,23,0,1,0,0,1,7,3.56,1.04,4.60,16.01,0,0,0,0,0,0,0,False,0,1,West Ham,18.0,14.6,2.0,3.5,12,0,4,1572,5616,Burnley (Away)
Madueke,MID,Arsenal,6.8,0.8,1.5,a,10,0,0,0,0,2,1,2.56,1.06,3.62,12.54,0,0,0,0,0,0,0,False,0,1,West Ham,2.2,0.8,0.0,0.3,4,0,1,952,4256,Burnley (Away)
Martinelli,MID,Arsenal,6.8,0.9,0.2,a,0,0,0,0,0,1,4,1.03,3.99,5.02,9.53,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,681,2383,Burnley (Away)
Trossard,MID,Arsenal,6.5,0.9,4.0,a,90,1,0,0,0,6,6,3.48,5.52,9.00,13.75,1,0,0,0,1,0,1,False,0,1,West Ham,37.6,16.4,59.0,11.3,27,1,8,9325,2819,Burnley (Away)
Rice,MID,Arsenal,7.2,24.1,3.0,a,90,0,0,0,0,4,9,7.28,3.15,10.43,23.68,1,0,0,0,0,0,1,False,0,1,West Ham,17.4,35.9,2.0,5.5,18,0,3,87913,122755,Burnley (Away)
Merino,MID,Arsenal,5.3,0.7,0.0,i,0,0,0,0,0,4,3,1.45,2.99,4.44,6.59,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,20,598,Burnley (Away)
Fábio Vieira,MID,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,2,Burnley (Away)
Nørgaard,MID,Arsenal,5.1,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.05,0.05,2.23,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,65,87,Burnley (Away)
Nwaneri,MID,Arsenal,5.0,0.1,0.0,u,0,0,0,0,0,0,0,0.08,0.23,0.31,0.73,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,38,Burnley (Away)
Zubimendi,MID,Arsenal,5.0,2.9,2.8,a,39,0,0,0,0,5,1,2.23,2.84,5.07,25.11,0,0,0,0,0,0,0,False,0,1,West Ham,2.0,1.8,0.0,0.4,7,0,1,6707,26230,Burnley (Away)
Kabia,MID,Arsenal,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,20,Burnley (Away)
Sambi,MID,Arsenal,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,4,Burnley (Away)
Havertz,FWD,Arsenal,7.3,0.6,2.8,a,23,0,0,0,0,1,2,0.13,2.52,2.65,5.56,0,0,0,0,0,0,0,False,0,1,West Ham,3.8,0.7,4.0,0.9,6,0,1,1838,12146,Burnley (Away)
G.Jesus,FWD,Arsenal,6.4,0.3,0.2,a,0,0,0,0,0,2,0,0.23,1.83,2.06,3.74,0,0,0,0,0,0,0,False,0,1,West Ham,0.0,0.0,0.0,0.0,0,0,0,507,1272,Burnley (Away)
Eze,MID,Arsenal,7.3,8.9,3.5,a,66,0,0,0,0,7,3,2.61,4.41,7.02,13.27,1,0,0,0,0,0,1,False,0,1,West Ham,6.2,16.8,10.0,3.3,16,0,3,33560,32232,Burnley (Away)
Mosquera,DEF,Arsenal,5.3,0.2,0.2,a,45,0,0,0,0,0,0,0.54,0.10,0.64,7.87,0,0,0,0,1,0,0,False,0,1,West Ham,4.4,13.1,2.0,2.0,1,0,0,445,921,Burnley (Away)
