Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,6.0,34.0,4.0,a,90,0,0,3,0,0,0,0.06,0.00,0.06,25.76,1,0,0,0,0,0,1,True,1.0,0.0,Newcastle,13.8,0.0,0.0,1.4,31,3,10,141673,41274,Fulham (Away)
Arrizabalaga,GKP,Arsenal,4.0,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,381,308,Fulham (Away)
Hein,GKP,Arsenal,4.0,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,61,Fulham (Away)
Setford,GKP,Arsenal,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,84,253,Fulham (Away)
Gabriel,DEF,Arsenal,7.2,43.3,4.0,a,90,0,0,0,0,3,5,1.68,2.00,3.68,19.28,1,0,0,0,0,0,1,True,1.0,0.0,Newcastle,13.6,0.6,0.0,1.4,29,2,8,182766,36645,Fulham (Away)
Saliba,DEF,Arsenal,6.1,14.4,3.3,a,90,0,0,0,0,1,0,0.73,0.88,1.61,18.61,1,0,0,0,0,0,1,True,1.0,0.0,Newcastle,4.8,1.4,0.0,0.6,26,0,6,109799,18150,Fulham (Away)
Calafiori,DEF,Arsenal,5.6,5.9,0.0,d,0,0,0,0,0,1,2,0.49,2.92,3.41,8.96,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,462,9287,Fulham (Away)
J.Timber,DEF,Arsenal,6.1,19.3,0.0,i,0,0,0,0,0,3,6,1.53,4.71,6.24,17.45,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,4649,244577,Fulham (Away)
Kiwior,DEF,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,3,Fulham (Away)
Lewis-Skelly,DEF,Arsenal,5.0,1.4,0.7,a,9,0,0,0,0,0,0,0.09,0.10,0.19,6.51,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,3,0,1,598,586,Fulham (Away)
White,DEF,Arsenal,5.1,0.5,2.7,a,90,0,0,0,0,0,1,0.55,0.45,1.00,8.22,1,0,0,0,0,0,1,True,1.0,0.0,Newcastle,1.4,2.4,0.0,0.4,23,0,6,2762,816,Fulham (Away)
Clarke,DEF,Arsenal,3.7,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,1860,798,Fulham (Away)
Kacurri,DEF,Arsenal,3.9,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,21,Fulham (Away)
Nichols,DEF,Arsenal,3.7,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,396,691,Fulham (Away)
Saka,MID,Arsenal,9.8,7.0,0.3,a,9,0,0,0,0,6,8,5.76,7.05,12.81,14.42,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,2,0,1,2305,33164,Fulham (Away)
Ødegaard,MID,Arsenal,7.8,1.6,1.7,a,90,0,0,0,0,1,6,3.46,1.04,4.50,15.16,1,0,0,0,0,0,1,True,1.0,0.0,Newcastle,4.6,14.3,4.0,2.3,19,0,3,10181,962,Fulham (Away)
Madueke,MID,Arsenal,6.8,0.8,1.7,a,80,0,0,0,0,2,1,2.31,1.07,3.38,11.87,1,0,0,0,0,0,1,True,1.0,0.0,Newcastle,3.6,4.0,17.0,2.5,4,0,3,3405,2248,Fulham (Away)
Martinelli,MID,Arsenal,6.8,0.9,0.7,a,37,0,0,0,0,1,4,1.03,4.10,5.13,9.45,0,0,0,0,1,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,1,0,0,1610,1209,Fulham (Away)
Trossard,MID,Arsenal,6.5,0.8,0.7,a,0,0,0,0,0,5,5,2.80,4.96,7.76,12.23,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,3516,2127,Fulham (Away)
Rice,MID,Arsenal,7.2,24.4,2.7,a,90,0,0,0,0,4,9,6.85,3.15,10.00,22.24,1,0,0,0,1,0,1,True,1.0,0.0,Newcastle,2.8,2.6,0.0,0.5,5,0,2,151250,76495,Fulham (Away)
Merino,MID,Arsenal,5.4,0.8,0.0,i,0,0,0,0,0,4,3,1.45,2.99,4.44,6.59,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,8,739,Fulham (Away)
Fábio Vieira,MID,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,0,Fulham (Away)
Nørgaard,MID,Arsenal,5.1,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.05,0.05,2.23,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,69,76,Fulham (Away)
Nwaneri,MID,Arsenal,5.0,0.1,0.0,u,0,0,0,0,0,0,0,0.08,0.23,0.31,0.73,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,26,Fulham (Away)
Zubimendi,MID,Arsenal,5.0,3.1,3.7,a,80,0,0,0,0,5,1,2.22,2.89,5.11,24.45,1,0,0,0,0,0,1,True,1.0,0.0,Newcastle,17.8,11.4,4.0,3.3,16,0,5,13918,15834,Fulham (Away)
Kabia,MID,Arsenal,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,15,Fulham (Away)
Sambi,MID,Arsenal,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,10,Fulham (Away)
Havertz,FWD,Arsenal,7.3,0.8,3.7,d,33,0,1,0,0,1,2,0.13,2.52,2.65,4.78,0,0,0,0,0,0,1,True,1.0,0.0,Newcastle,18.2,11.0,4.0,3.3,13,0,4,50384,2696,Fulham (Away)
G.Jesus,FWD,Arsenal,6.4,0.3,0.3,a,0,0,0,0,0,2,0,0.23,1.83,2.06,3.57,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,823,1068,Fulham (Away)
Eze,MID,Arsenal,7.2,8.0,3.0,d,52,1,0,0,0,7,3,2.51,4.09,6.60,12.50,0,0,0,0,0,0,1,True,1.0,0.0,Newcastle,32.4,6.1,10.0,4.9,25,0,6,47389,7033,Fulham (Away)
Mosquera,DEF,Arsenal,5.3,0.2,0.3,a,0,0,0,0,0,0,0,0.51,0.10,0.61,6.86,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,2372,391,Fulham (Away)
Gyökeres,FWD,Arsenal,8.8,12.2,2.3,a,56,0,0,0,0,12,0,1.78,10.28,12.05,15.63,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,5.0,0.0,0.0,0.5,5,0,1,121693,28575,Fulham (Away)
Dowman,MID,Arsenal,4.2,0.7,0.3,a,0,0,0,0,0,1,1,0.14,1.11,1.25,0.67,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,9474,6414,Fulham (Away)
Harriman-Annous,MID,Arsenal,4.4,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,16,14,Fulham (Away)
Hincapie,DEF,Arsenal,5.1,0.8,3.3,a,90,0,0,0,0,1,2,1.65,0.33,1.98,16.46,1,0,0,0,0,0,1,True,1.0,0.0,Newcastle,11.2,0.3,0.0,1.2,28,1,9,16645,3406,Fulham (Away)
Salmon,DEF,Arsenal,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1.0,0.0,Newcastle,0.0,0.0,0.0,0.0,0,0,0,32,35,Fulham (Away)
Martinez,GKP,Aston Villa,5.1,4.8,1.7,a,90,0,0,5,1,0,0,0.07,0.00,0.07,38.71,0,0,0,0,0,0,1,False,1.0,0.0,Fulham,38.2,0.0,0.0,3.8,24,0,3,45187,13126,Spurs (Away)
M.Bizot,GKP,Aston Villa,4.2,0.4,1.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,9.68,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,656,377,Spurs (Away)
Gauci,GKP,Aston Villa,4.0,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,57,Spurs (Away)
Marschall,GKP,Aston Villa,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,5,Spurs (Away)
Cash,DEF,Aston Villa,4.7,8.4,1.3,a,90,0,0,0,1,3,2,2.75,1.13,3.88,41.25,0,0,0,0,0,0,1,False,1.0,0.0,Fulham,19.0,23.2,2.0,4.4,13,0,2,55249,25053,Spurs (Away)
Digne,DEF,Aston Villa,4.5,1.6,2.3,a,90,0,0,0,1,0,6,3.10,0.63,3.73,26.19,0,0,0,0,0,0,1,False,1.0,0.0,Fulham,1.0,1.8,1.0,0.4,2,0,2,11614,3269,Spurs (Away)
Konsa,DEF,Aston Villa,4.4,7.8,1.0,a,90,0,0,0,1,0,1,0.57,1.27,1.84,45.71,0,0,0,0,0,0,1,False,1.0,0.0,Fulham,19.8,1.3,0.0,2.1,11,0,2,17726,14776,Spurs (Away)
Maatsen,DEF,Aston Villa,4.2,0.6,2.0,a,0,0,0,0,0,0,1,2.24,1.20,3.44,22.41,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,3535,1235,Spurs (Away)
Mings,DEF,Aston Villa,4.3,0.7,0.3,a,0,0,0,0,0,0,1,0.39,1.08,1.47,19.25,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,1262,1037,Spurs (Away)
Pau,DEF,Aston Villa,4.3,0.3,1.0,a,90,0,0,0,1,0,1,0.39,0.63,1.02,21.25,0,0,0,0,1,0,1,False,1.0,0.0,Fulham,20.2,4.4,0.0,2.5,6,0,1,744,529,Spurs (Away)
A.García,DEF,Aston Villa,3.9,0.2,0.3,a,0,0,0,0,0,0,0,0.01,0.00,0.01,1.55,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,333,265,Spurs (Away)
Alex Moreno,DEF,Aston Villa,4.0,1.6,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,707,Spurs (Away)
Bogarde,DEF,Aston Villa,4.0,0.5,0.7,a,73,0,0,0,1,0,0,0.20,0.00,0.20,13.00,0,0,0,0,0,0,1,False,1.0,0.0,Fulham,6.6,1.8,0.0,0.8,0,0,2,801,1191,Spurs (Away)
Sousa,DEF,Aston Villa,3.8,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,268,Spurs (Away)
Yasin,DEF,Aston Villa,4.0,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,23,Spurs (Away)
Rogers,MID,Aston Villa,7.5,24.9,5.3,a,90,0,0,0,1,9,7,4.02,6.62,10.64,47.34,0,0,0,0,0,0,1,False,1.0,0.0,Fulham,0.0,5.5,18.0,2.1,-2,0,2,362562,36145,Spurs (Away)
Tielemans,MID,Aston Villa,5.9,0.7,2.0,a,73,0,0,0,1,0,4,2.86,1.03,3.89,27.27,0,0,0,0,0,0,1,False,1.0,0.0,Fulham,8.8,5.8,6.0,2.1,18,0,2,3665,629,Spurs (Away)
Bailey,MID,Aston Villa,5.5,0.1,0.3,a,16,0,0,0,0,0,1,1.21,0.31,1.52,5.54,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.2,0.3,0.0,0.1,2,0,1,362,260,Spurs (Away)
Buendía,MID,Aston Villa,5.3,0.4,1.3,a,73,0,0,0,1,5,2,1.95,3.15,5.10,25.36,0,0,0,0,0,0,1,False,1.0,0.0,Fulham,5.4,6.8,3.0,1.5,10,0,2,1149,1831,Spurs (Away)
Iling Jr,MID,Aston Villa,5.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,2,Spurs (Away)
Malen,MID,Aston Villa,5.1,0.4,0.0,u,0,0,0,0,0,4,2,0.35,4.03,4.38,10.59,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,177,Spurs (Away)
McGinn,MID,Aston Villa,5.3,0.7,2.7,a,73,0,0,0,1,4,3,3.49,2.72,6.21,30.18,0,0,0,0,0,0,1,False,1.0,0.0,Fulham,15.2,58.4,2.0,7.6,19,0,2,16750,2142,Spurs (Away)
Barkley,MID,Aston Villa,4.8,0.1,1.7,a,16,0,0,0,0,2,1,1.11,0.81,1.92,8.09,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,1.0,0.4,0.0,0.1,3,0,1,539,575,Spurs (Away)
Barrenechea,MID,Aston Villa,5.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,0,Spurs (Away)
Dobbin,MID,Aston Villa,5.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,4,Spurs (Away)
Kamara,MID,Aston Villa,4.9,0.2,0.0,i,0,0,0,0,0,1,3,0.84,0.53,1.36,20.80,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,24,270,Spurs (Away)
Onana,MID,Aston Villa,4.8,0.7,1.3,d,0,0,0,0,0,2,0,0.69,1.68,2.37,28.40,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,1882,1459,Spurs (Away)
Broggio,MID,Aston Villa,4.4,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,159,Spurs (Away)
Dendoncker,MID,Aston Villa,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,19,Spurs (Away)
Jimoh-Aloba,MID,Aston Villa,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.61,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,47,Spurs (Away)
Young,MID,Aston Villa,4.3,0.5,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,886,Spurs (Away)
Watkins,FWD,Aston Villa,8.8,15.9,6.7,a,79,0,0,0,1,11,3,1.14,12.48,13.62,38.80,0,0,0,0,0,0,1,False,1.0,0.0,Fulham,4.2,11.0,17.0,3.2,5,0,2,994611,11547,Spurs (Away)
Redmond,FWD,Aston Villa,4.5,0.3,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,52,Spurs (Away)
Elliott,MID,Aston Villa,5.1,0.2,0.0,a,0,0,0,0,0,0,0,0.08,0.29,0.37,1.74,0,0,0,0,0,0,0,False,1.0,0.0,Fulham,0.0,0.0,0.0,0.0,0,0,0,94,98,Spurs (Away)
