Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,5.7,29.2,5.0,a,90,0,0,1,0,0,0,0.04,0.00,0.04,5.31,1,0,0,0,0,0,1,True,1,0,Crystal Palace,15.0,0.1,0.0,1.5,25,0,6,131150,49245,Burnley (Home)
Arrizabalaga,GKP,Arsenal,4.2,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,221,2623,Burnley (Home)
Hein,GKP,Arsenal,4.0,0.3,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,1749,Burnley (Home)
Setford,GKP,Arsenal,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,578,1266,Burnley (Home)
Gabriel,DEF,Arsenal,6.4,35.4,10.8,a,90,0,0,0,0,1,1,0.14,0.82,0.96,5.31,1,0,0,0,0,0,1,True,1,0,Crystal Palace,27.2,11.2,9.0,4.7,32,3,9,494883,60311,Burnley (Home)
Saliba,DEF,Arsenal,6.0,12.7,3.5,a,45,0,0,0,0,0,0,0.19,0.13,0.32,3.79,0,0,0,0,0,0,1,True,1,0,Crystal Palace,7.4,1.5,0.0,0.9,10,0,1,41394,36714,Burnley (Home)
Calafiori,DEF,Arsenal,5.8,15.4,4.8,a,81,0,0,0,0,1,2,0.19,1.95,2.14,4.34,1,0,0,0,0,0,1,True,1,0,Crystal Palace,4.6,3.8,2.0,1.0,26,0,6,99941,49914,Burnley (Home)
J.Timber,DEF,Arsenal,6.0,22.9,6.2,a,90,0,0,0,0,2,2,0.60,1.89,2.49,4.21,1,0,0,0,0,0,1,True,1,0,Crystal Palace,11.8,16.7,2.0,3.1,25,0,6,290738,40401,Burnley (Home)
Kiwior,DEF,Arsenal,5.4,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,130,Burnley (Home)
Lewis-Skelly,DEF,Arsenal,5.2,1.7,0.8,a,2,0,0,0,0,0,0,0.00,0.00,0.00,0.94,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.2,0.3,0.0,0.1,3,0,1,2864,11301,Burnley (Home)
White,DEF,Arsenal,5.4,0.4,0.0,a,0,0,0,0,0,0,0,0.01,0.01,0.02,0.87,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,902,2925,Burnley (Home)
Clarke,DEF,Arsenal,3.9,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,1537,2985,Burnley (Home)
Kacurri,DEF,Arsenal,3.9,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,1034,Burnley (Home)
Nichols,DEF,Arsenal,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,301,1360,Burnley (Home)
Saka,MID,Arsenal,10.0,16.6,5.0,a,65,0,0,0,0,2,0,2.01,1.31,3.32,3.57,1,0,0,0,0,0,1,True,1,0,Crystal Palace,2.2,1.9,3.0,0.7,8,0,3,477223,28838,Burnley (Home)
Ødegaard,MID,Arsenal,7.9,1.5,1.2,i,0,0,0,0,0,0,1,0.81,0.14,0.95,2.36,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,100,16066,Burnley (Home)
Madueke,MID,Arsenal,6.9,0.6,0.0,i,0,0,0,0,0,0,0,0.86,0.29,1.15,2.04,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,67,5283,Burnley (Home)
Martinelli,MID,Arsenal,6.9,1.2,1.0,a,24,0,0,0,0,1,0,0.08,0.75,0.83,1.97,0,0,0,0,0,0,0,True,1,0,Crystal Palace,1.0,0.3,2.0,0.3,2,0,1,8720,11555,Burnley (Home)
Trossard,MID,Arsenal,6.9,0.4,4.5,a,90,0,0,0,0,1,1,0.69,1.60,2.29,2.80,1,0,0,0,0,0,1,True,1,0,Crystal Palace,4.8,7.7,33.0,4.6,4,0,3,13227,2089,Burnley (Home)
Rice,MID,Arsenal,6.6,12.9,7.5,a,81,0,1,0,0,1,4,1.85,0.87,2.72,4.59,1,0,0,0,0,0,1,True,1,0,Crystal Palace,21.2,40.8,29.0,9.1,27,1,7,312829,38365,Burnley (Home)
Merino,MID,Arsenal,5.9,0.6,2.2,a,8,0,0,0,0,1,0,0.13,0.34,0.47,1.78,0,0,0,0,0,0,0,True,1,0,Crystal Palace,4.0,0.3,0.0,0.4,4,0,1,5074,9364,Burnley (Home)
Fábio Vieira,MID,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,49,Burnley (Home)
Nørgaard,MID,Arsenal,5.2,0.1,0.2,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,261,804,Burnley (Home)
Nwaneri,MID,Arsenal,5.2,0.2,0.2,a,0,0,0,0,0,0,0,0.08,0.19,0.27,0.33,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,479,1263,Burnley (Home)
Zubimendi,MID,Arsenal,5.5,3.9,3.2,a,90,0,0,0,0,2,0,0.89,0.26,1.15,4.89,1,0,0,0,0,0,1,True,1,0,Crystal Palace,18.2,15.5,0.0,3.4,15,0,5,22456,55182,Burnley (Home)
Kabia,MID,Arsenal,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,778,Burnley (Home)
Sambi,MID,Arsenal,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,307,Burnley (Home)
Havertz,FWD,Arsenal,7.3,0.3,0.0,i,0,0,0,0,0,0,0,0.01,0.00,0.01,0.82,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,92,706,Burnley (Home)
G.Jesus,FWD,Arsenal,6.4,0.0,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,77,130,Burnley (Home)
Eze,MID,Arsenal,7.6,13.5,5.5,a,87,1,0,0,0,1,3,0.89,1.44,2.33,3.74,1,0,0,0,0,0,1,True,1,0,Crystal Palace,42.6,4.6,19.0,6.6,32,3,11,47018,130265,Burnley (Home)
Mosquera,DEF,Arsenal,5.4,0.2,0.5,a,45,0,0,0,0,0,0,0.09,0.00,0.09,1.52,0,0,0,0,0,0,0,True,1,0,Crystal Palace,11.8,10.8,4.0,2.7,7,0,1,408,2257,Burnley (Home)
Gyökeres,FWD,Arsenal,9.0,22.5,2.0,a,90,0,0,0,0,3,0,0.49,3.58,4.07,4.39,1,0,0,0,0,0,1,True,1,0,Crystal Palace,0.0,3.3,13.0,1.5,0,0,2,89972,388306,Burnley (Home)
Dowman,MID,Arsenal,4.4,0.3,0.0,a,0,0,0,0,0,0,1,0.02,0.14,0.16,0.12,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,3948,5285,Burnley (Home)
Harriman-Annous,MID,Arsenal,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,48,96,Burnley (Home)
Hincapie,DEF,Arsenal,5.4,0.0,0.2,a,8,0,0,0,0,0,0,0.00,0.00,0.00,0.01,0,0,0,0,0,0,0,True,1,0,Crystal Palace,0.0,0.3,0.0,0.0,4,0,1,198,118,Burnley (Home)
Martinez,GKP,Aston Villa,5.0,2.0,3.5,a,90,0,0,3,0,0,0,0.03,0.00,0.03,7.61,1,0,0,0,0,0,1,True,1,0,Man City,27.2,0.0,0.0,2.7,32,1,8,5010,11585,Liverpool (Home)
M.Bizot,GKP,Aston Villa,4.4,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,4.10,0,0,0,0,0,0,0,True,1,0,Man City,0.0,0.0,0.0,0.0,0,0,0,211,3101,Liverpool (Home)
