Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,GW Points,Transfers In,Transfers Out,Next Fixture
Cahill,GKP,Brighton,3.9,0.9,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,4,Spurs,0.0,0.0,0.0,0.0,0,0,82,2534,N/A
McConville,DEF,Brighton,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,4,Spurs,0.0,0.0,0.0,0.0,0,0,0,12,N/A
Slater,DEF,Brighton,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,4,Spurs,0.0,0.0,0.0,0.0,0,0,113,67,N/A
Gómez,MID,Brighton,5.5,0.0,0.0,a,45,1,1,0,0,1,1,1.16,0.82,1.98,9.28,0,0,0,0,0,0,0,False,1,4,Spurs,46.4,40.4,45.0,13.2,44,11,70,76,N/A
Hürzeler,MNG,Brighton,1.1,2.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,4,Spurs,0.0,0.0,0.0,0.0,0,10,1609,1368,N/A
Knight,MID,Brighton,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,4,Spurs,0.0,0.0,0.0,0.0,0,0,33,20,N/A
Cashin,DEF,Brighton,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.44,0,0,0,0,0,0,0,False,1,4,Spurs,0.0,0.0,0.0,0.0,0,0,85,76,N/A
Charlie Tasker,DEF,Brighton,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,4,Spurs,0.0,0.0,0.0,0.0,0,0,38,14,N/A
Freddie Simmonds,DEF,Brighton,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,4,Spurs,0.0,0.0,0.0,0.0,0,0,29,15,N/A
Harry Howell,MID,Brighton,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.05,0.00,0.05,0.00,0,0,0,0,0,0,0,False,1,4,Spurs,0.0,0.0,0.0,0.0,0,0,53,15,N/A
Andrey Santos,MID,Chelsea,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,N/A
Ângelo,MID,Chelsea,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,18,N/A
B.Badiashile,DEF,Chelsea,4.2,0.1,0.0,a,0,0,0,0,0,0,0,0.08,0.00,0.08,5.34,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,68,56,N/A
Bergström,GKP,Chelsea,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,69,427,N/A
Bettinelli,GKP,Chelsea,3.9,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,49,529,N/A
Caicedo,MID,Chelsea,4.9,1.0,0.0,a,90,0,0,0,0,1,4,2.82,0.81,3.63,45.42,1,0,0,0,1,0,1,False,0,1,Nott'm Forest,11.6,5.0,0.0,1.7,13,2,1694,1397,N/A
Casadei,MID,Chelsea,4.4,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,36,N/A
Chalobah,DEF,Chelsea,4.4,0.7,0.0,a,0,0,0,0,0,3,1,0.64,1.98,2.62,27.15,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,625,5615,N/A
Chukwuemeka,MID,Chelsea,4.7,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,3,N/A
Colwill,DEF,Chelsea,4.4,2.4,0.0,a,90,1,0,0,0,2,1,1.31,1.92,3.23,43.52,1,0,0,0,0,0,1,False,0,1,Nott'm Forest,44.4,1.3,33.0,7.9,42,15,3329,8659,N/A
Cucurella,DEF,Chelsea,5.4,11.8,0.0,a,90,0,0,0,0,5,2,2.39,2.79,5.18,39.94,1,0,0,0,0,0,1,False,0,1,Nott'm Forest,25.6,3.6,0.0,2.9,33,8,137666,27976,N/A
D.D.Fofana,FWD,Chelsea,5.4,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,5,N/A
Deivid,FWD,Chelsea,4.9,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,39,N/A
Dewsbury-Hall,MID,Chelsea,5.5,0.1,0.0,a,4,0,0,0,0,0,1,0.22,0.22,0.44,3.88,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,2.0,0.0,0.0,0.2,4,1,76,84,N/A
Enzo,MID,Chelsea,4.7,4.1,0.0,a,90,0,0,0,0,6,8,6.11,6.23,12.34,38.06,1,0,0,0,0,0,1,False,0,1,Nott'm Forest,3.8,14.3,0.0,1.8,9,3,15586,30529,N/A
Gallagher,MID,Chelsea,5.9,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,8,N/A
Gilchrist,DEF,Chelsea,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,8,N/A
Gusto,DEF,Chelsea,4.9,1.4,0.0,a,12,0,0,0,0,0,1,1.91,1.44,3.35,27.43,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.3,0.0,0.0,3,1,1009,2036,N/A
James,DEF,Chelsea,4.8,1.1,0.0,a,90,0,0,0,0,1,2,1.15,0.45,1.60,16.10,1,0,0,0,0,0,1,False,0,1,Nott'm Forest,17.6,2.1,0.0,2.0,22,6,19234,2553,N/A
Kellyman,MID,Chelsea,4.3,0.1,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,259,274,N/A
Lavia,MID,Chelsea,4.5,0.4,0.0,a,28,0,0,0,0,0,1,0.38,0.25,0.63,14.33,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,1.6,0.2,2.0,0.4,4,1,379,397,N/A
Lukaku,FWD,Chelsea,6.3,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,6,N/A
M.Sarr,DEF,Chelsea,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,N/A
Madueke,MID,Chelsea,6.0,3.2,0.0,a,85,0,0,0,0,7,5,2.86,9.62,12.48,29.55,1,0,0,0,0,0,1,False,0,1,Nott'm Forest,7.2,7.2,6.0,2.0,15,3,3474,3821,N/A
Marc Guiu,FWD,Chelsea,4.7,0.5,0.0,a,0,0,0,0,0,0,0,0.02,0.00,0.02,1.46,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,641,284,N/A
Mudryk,MID,Chelsea,6.1,0.2,0.0,s,0,0,0,0,0,0,0,0.66,0.24,0.90,3.28,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,158,57,N/A
N.Jackson,FWD,Chelsea,7.7,6.2,0.0,s,0,0,0,0,0,10,6,1.90,11.68,13.58,28.47,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,375,17499,N/A
Nkunku,MID,Chelsea,5.7,2.0,0.0,a,0,0,0,0,0,3,2,1.01,5.11,6.12,16.25,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,150,1294,N/A
Palmer,MID,Chelsea,10.5,34.3,0.0,a,90,0,0,0,0,15,10,9.53,16.79,26.32,43.88,1,0,0,0,0,0,1,False,0,1,Nott'm Forest,17.0,28.0,25.0,7.0,15,3,56145,143583,N/A
Petrović,GKP,Chelsea,4.4,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,39,N/A
Renato Veiga,MID,Chelsea,4.4,0.1,0.0,u,0,0,0,0,0,0,0,0.15,0.16,0.31,3.17,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,40,N/A
Sánchez,GKP,Chelsea,4.5,6.2,0.0,a,90,0,0,2,0,0,0,0.02,0.00,0.02,38.55,1,0,0,0,0,0,1,False,0,1,Nott'm Forest,12.4,0.0,0.0,1.2,24,6,7693,14448,N/A
Tosin,DEF,Chelsea,4.2,0.3,0.0,a,90,0,0,0,0,1,1,0.23,0.93,1.16,19.62,1,0,0,0,1,0,1,False,0,1,Nott'm Forest,27.0,0.6,0.0,2.8,26,6,1034,1163,N/A
W.Fofana,DEF,Chelsea,4.3,0.2,0.0,i,0,0,0,0,0,0,0,0.18,0.44,0.62,14.76,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,74,115,N/A
Sancho,MID,Chelsea,6.2,0.9,0.0,a,61,0,0,0,0,3,5,3.10,2.13,5.23,23.66,1,0,0,0,0,0,1,False,0,1,Nott'm Forest,9.8,14.3,0.0,2.4,7,3,750,1172,N/A
Neto,MID,Chelsea,6.1,1.4,0.0,a,77,0,1,0,0,4,6,4.47,3.48,7.95,27.98,1,0,0,0,0,0,1,False,0,1,Nott'm Forest,12.6,13.4,13.0,3.9,10,6,6306,18081,N/A
Wiley,DEF,Chelsea,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,12,N/A
Jørgensen,GKP,Chelsea,4.2,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,8.83,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,120,3136,N/A
João Félix,MID,Chelsea,5.9,0.4,0.0,u,0,0,0,0,0,1,2,0.45,2.30,2.75,5.96,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,83,N/A
Rak-Sakyi,MID,Chelsea,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,41,22,N/A
George,MID,Chelsea,4.5,0.0,0.0,a,0,0,0,0,0,1,1,0.26,0.20,0.46,1.41,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,448,299,N/A
Acheampong,DEF,Chelsea,4.0,0.1,0.0,a,0,0,0,0,0,0,0,0.01,0.22,0.23,2.09,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,266,242,N/A
Maresca,MNG,Chelsea,1.5,1.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,9,357,495,N/A
Amougou,MID,Chelsea,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,24,18,N/A
Anselmino,DEF,Chelsea,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,48,25,N/A
Mheuka,FWD,Chelsea,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.06,0.06,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,409,242,N/A
Samuels-Smith,DEF,Chelsea,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,60,18,N/A
Genesis Antwi,DEF,Chelsea,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,36,18,N/A
Nketiah,FWD,Crystal Palace,5.9,0.7,0.0,a,28,0,0,0,1,3,2,0.83,5.94,6.77,14.29,0,0,0,0,0,0,0,False,1,1,Liverpool,2.0,0.1,17.0,1.9,2,1,10989,1937,N/A
Chilwell,DEF,Crystal Palace,4.6,0.5,0.0,d,0,0,0,0,0,1,0,0.88,0.25,1.13,2.84,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,800,860,N/A
Ahamada,MID,Crystal Palace,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,0,27,N/A
C.Doucouré,MID,Crystal Palace,4.8,0.0,0.0,i,0,0,0,0,0,0,1,0.11,0.40,0.51,7.53,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,13,12,N/A
C.Richards,DEF,Crystal Palace,4.4,0.2,0.0,a,90,0,0,0,1,1,1,0.60,1.33,1.93,29.78,0,0,0,0,0,0,1,False,1,1,Liverpool,20.8,0.3,0.0,2.1,9,2,551,944,N/A
Chadi Riad,DEF,Crystal Palace,4.3,0.0,0.0,i,0,0,0,0,0,0,0,0.02,0.00,0.02,1.39,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,74,30,N/A
Clyne,DEF,Crystal Palace,4.3,0.1,0.0,d,0,0,0,0,0,0,0,0.24,0.02,0.26,10.11,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,66,170,N/A
Ebiowei,MID,Crystal Palace,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,0,1,N/A
Eze,MID,Crystal Palace,7.0,14.6,0.0,a,61,0,0,0,0,8,8,4.67,10.39,15.06,35.03,1,0,0,0,0,0,1,False,1,1,Liverpool,5.2,15.2,2.0,2.2,13,3,97968,139462,N/A
Guéhi,DEF,Crystal Palace,4.7,5.7,0.0,i,0,0,0,0,0,3,2,2.01,1.87,3.88,41.55,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,1133,64588,N/A
Henderson,GKP,Crystal Palace,4.6,11.7,0.0,a,90,0,0,2,1,0,0,0.02,0.01,0.03,50.33,0,0,0,0,0,0,1,False,1,1,Liverpool,19.2,10.0,0.0,2.9,10,2,7604,65355,N/A
Holding,DEF,Crystal Palace,4.2,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,0,30,N/A
Hughes,MID,Crystal Palace,4.9,0.0,0.0,a,78,0,0,0,0,0,4,2.64,1.09,3.73,31.64,1,0,0,0,0,0,1,False,1,1,Liverpool,15.4,12.0,9.0,3.6,9,3,87,137,N/A
Kamada,MID,Crystal Palace,5.1,0.1,0.0,a,90,0,0,0,1,0,0,1.55,1.12,2.67,25.74,0,0,0,0,0,0,1,False,1,1,Liverpool,6.8,5.3,2.0,1.4,16,2,102,88,N/A
Lerma,MID,Crystal Palace,4.8,0.1,0.0,a,90,0,0,0,1,0,1,1.75,1.07,2.82,33.55,0,0,0,0,0,0,1,False,1,1,Liverpool,30.2,4.1,2.0,3.6,15,2,76,333,N/A
Mateta,FWD,Crystal Palace,7.5,8.3,0.0,a,61,0,0,0,0,14,2,2.28,13.77,16.05,37.94,1,0,0,0,0,0,1,False,1,1,Liverpool,4.2,0.2,16.0,2.0,1,2,27752,182589,N/A
M.França,MID,Crystal Palace,4.4,0.2,0.0,a,1,0,0,0,0,1,0,0.18,0.28,0.46,0.40,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.3,1.0,0.0,2,1,138,282,N/A
Matthews,GKP,Crystal Palace,3.9,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,215,676,N/A
Mitchell,DEF,Crystal Palace,4.8,2.1,0.0,a,90,0,1,0,1,0,6,3.67,1.31,4.98,46.45,0,0,0,0,0,0,1,False,1,1,Liverpool,44.4,11.7,0.0,5.6,26,5,5211,14582,N/A
Muñoz,DEF,Crystal Palace,5.2,19.3,0.0,a,90,0,0,0,1,4,6,3.46,4.92,8.38,46.30,0,0,0,0,0,0,1,False,1,1,Liverpool,17.0,0.8,2.0,2.0,1,2,33126,181045,N/A
Ozoh,MID,Crystal Palace,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,N/A
Rak-Sakyi,MID,Crystal Palace,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,0,7,N/A
Schlupp,MID,Crystal Palace,4.6,0.0,0.0,u,0,0,0,0,0,0,0,0.14,0.17,0.31,1.53,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,0,16,N/A
Ward,DEF,Crystal Palace,4.3,0.1,0.0,a,0,0,0,0,0,0,0,0.01,0.00,0.01,1.57,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,151,66,N/A
Wharton,MID,Crystal Palace,4.7,0.1,0.0,i,0,0,0,0,0,0,2,2.17,0.38,2.55,19.34,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,65,374,N/A
Turner,GKP,Crystal Palace,3.9,7.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,781,12008,N/A
I.Sarr,MID,Crystal Palace,5.5,5.3,0.0,a,90,1,0,0,1,8,7,6.82,10.82,17.64,38.63,0,0,0,0,0,0,1,False,1,1,Liverpool,44.0,10.9,34.0,8.9,27,9,6119,163690,N/A
Umeh-Chibueze,MID,Crystal Palace,4.4,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,202,61,N/A
Devenny,MID,Crystal Palace,4.5,0.1,0.0,a,28,0,0,0,1,1,1,0.41,0.77,1.18,9.30,0,0,0,0,0,0,0,False,1,1,Liverpool,10.4,0.7,17.0,2.8,9,1,143,199,N/A
Agbinone,MID,Crystal Palace,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.01,0.02,0.03,0.00,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,0,10,N/A
Rodney,MID,Crystal Palace,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,37,27,N/A
Lacroix,DEF,Crystal Palace,4.5,0.9,0.0,a,90,0,0,0,1,1,2,1.01,3.50,4.51,44.59,0,0,0,0,0,0,1,False,1,1,Liverpool,39.8,17.0,0.0,5.7,12,2,1973,7219,N/A
Kporha,DEF,Crystal Palace,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.02,0.00,0.02,0.06,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,115,75,N/A
Marsh,FWD,Crystal Palace,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,0,1433,675,N/A
Esse,MID,Crystal Palace,4.7,0.1,0.0,a,14,0,0,0,1,1,2,0.39,0.32,0.71,2.15,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,1.4,4.0,0.5,3,1,596,254,N/A
Glasner,MNG,Crystal Palace,0.8,1.9,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,1,1,Liverpool,0.0,0.0,0.0,0.0,0,9,1515,651,N/A
Broja,FWD,Everton,5.3,0.1,0.0,a,0,0,0,0,0,0,0,0.11,0.11,0.22,3.82,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,173,303,N/A
A.Doucoure,MID,Everton,5.1,0.5,0.0,a,14,0,0,0,0,3,2,1.41,4.15,5.56,34.38,0,0,0,0,0,0,0,False,0,1,Newcastle,1.0,1.3,0.0,0.2,3,1,505,17538,N/A
Beto,FWD,Everton,4.8,3.9,0.0,a,87,0,0,0,0,8,0,0.44,7.89,8.33,18.80,1,0,0,0,0,0,1,False,0,1,Newcastle,4.4,23.7,12.0,4.0,2,2,13892,98599,N/A
Branthwaite,DEF,Everton,4.9,1.9,0.0,i,0,0,0,0,0,0,1,0.61,1.20,1.81,29.83,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,610,68126,N/A
Calvert-Lewin,FWD,Everton,5.4,1.0,0.0,a,2,0,0,0,0,3,2,0.63,6.53,7.16,24.83,0,0,0,0,0,0,0,False,0,1,Newcastle,2.0,0.0,21.0,2.3,1,1,746,970,N/A
Coleman,DEF,Everton,4.3,0.0,0.0,i,0,0,0,0,0,0,0,0.03,0.62,0.65,4.45,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,46,218,N/A
Gana,MID,Everton,4.8,0.2,0.0,a,90,0,0,0,0,0,3,1.99,1.15,3.14,39.88,1,0,0,0,1,0,1,False,0,1,Newcastle,6.6,2.4,0.0,0.9,10,2,113,1413,N/A
Garner,MID,Everton,4.9,0.0,0.0,a,90,0,0,0,0,0,1,1.37,0.67,2.04,19.71,1,0,0,0,1,0,1,False,0,1,Newcastle,10.8,2.9,13.0,2.7,8,2,39,116,N/A
Harrison,MID,Everton,5.2,0.2,0.0,a,90,0,0,0,0,1,3,3.12,3.54,6.66,31.23,1,0,0,0,0,0,1,False,0,1,Newcastle,3.4,0.9,6.0,1.0,7,3,93,1837,N/A
Holgate,DEF,Everton,4.0,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.07,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,0,95,N/A
Iroegbunam,MID,Everton,4.3,0.6,0.0,i,0,0,0,0,0,0,1,0.14,0.23,0.37,12.25,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,340,2022,N/A
J.Virginia,GKP,Everton,3.8,1.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,35445,4090,N/A
Keane,DEF,Everton,3.8,4.3,0.0,a,90,0,0,0,0,3,0,0.02,0.61,0.63,19.16,1,0,0,0,0,0,1,False,0,1,Newcastle,19.0,0.1,0.0,1.9,23,6,29114,16865,N/A
Maupay,FWD,Everton,4.9,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,0,34,N/A
McNeil,MID,Everton,5.1,1.4,0.0,a,14,0,0,0,0,4,8,4.49,1.05,5.53,21.12,0,0,0,0,0,0,0,False,0,1,Newcastle,4.4,10.2,0.0,1.5,10,1,1763,17747,N/A
Mykolenko,DEF,Everton,4.4,6.7,0.0,a,90,0,1,0,0,1,3,2.12,0.48,2.60,39.81,1,0,0,0,1,0,1,False,0,1,Newcastle,32.2,29.2,0.0,6.1,32,9,7709,68688,N/A
Ndiaye,FWD,Everton,5.2,1.1,0.0,a,75,0,0,0,0,9,0,1.36,6.23,7.59,29.01,1,0,0,0,0,0,1,False,0,1,Newcastle,13.6,3.3,7.0,2.4,15,2,15006,13195,N/A
Patterson,DEF,Everton,4.4,0.0,0.0,a,0,0,0,0,0,0,1,0.38,0.07,0.45,4.48,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,58,373,N/A
Pickford,GKP,Everton,5.2,15.9,0.0,a,90,0,0,6,0,0,1,0.22,0.00,0.22,46.11,1,0,0,0,0,0,1,False,0,1,Newcastle,41.2,0.0,0.0,4.1,36,11,6469,110907,N/A
Tarkowski,DEF,Everton,4.7,1.6,0.0,i,0,0,0,0,0,1,1,2.33,1.32,3.65,39.30,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,151,11710,N/A
Y. Chermiti,FWD,Everton,4.9,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.11,0.11,0.47,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,80,62,N/A
Young,DEF,Everton,4.2,1.4,0.0,a,90,0,0,0,0,1,4,2.87,0.27,3.14,26.17,1,0,0,0,1,0,1,False,0,1,Newcastle,13.6,24.8,0.0,3.8,23,5,3037,5008,N/A
Alcaraz,MID,Everton,4.7,0.1,0.0,a,75,1,0,0,0,2,3,0.68,1.78,2.46,11.33,1,0,0,0,0,0,1,False,0,1,Newcastle,43.6,2.8,49.0,9.5,34,10,108,1887,N/A
Lindstrøm,MID,Everton,5.0,0.1,0.0,i,0,0,0,0,0,0,1,1.96,2.15,4.11,13.37,0,0,0,0,0,0,0,False,0,1,Newcastle,0.0,0.0,0.0,0.0,0,0,16,61,N/A
O'Brien,DEF,Everton,4.5,0.9,0.0,a,90,0,0,0,0,2,0,0.31,0.77,1.08,18.63,1,0,0,0,0,0,1,False,0,1,Newcastle,15.6,0.2,0.0,1.6,23,6,831,12923,N/A
