Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,6.0,38.9,5.0,a,90,0,0,4,1,0,0,0.01,0.00,0.01,0.92,0,0,0,0,0,0,1,True,2,1,Chelsea,28.8,0.0,0.0,2.9,15,0,3,204948,228728,Sunderland (Home)
Arrizabalaga,GKP,Arsenal,4.9,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,1,Chelsea,0.0,0.0,0.0,0.0,0,0,0,599,1214,Sunderland (Home)
Meslier,GKP,Arsenal,4.9,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,1,Chelsea,0.0,0.0,0.0,0.0,0,0,0,172,459,Sunderland (Home)
Gabriel,DEF,Arsenal,8.0,24.6,5.0,a,90,0,0,0,1,0,0,0.05,0.49,0.54,0.92,0,0,0,0,0,0,1,True,2,1,Chelsea,23.6,2.4,76.0,10.2,10,0,2,46883,345642,Sunderland (Home)
J.Timber,DEF,Arsenal,6.5,0.1,0.0,d,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,1,Chelsea,0.0,0.0,0.0,0.0,0,0,0,549,2441,Sunderland (Home)
Saliba,DEF,Arsenal,5.9,0.2,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,1,Chelsea,0.0,0.0,0.0,0.0,0,0,0,1102,5482,Sunderland (Home)
Lewis-Skelly,MID,Arsenal,5.5,0.7,2.7,a,66,0,0,0,1,0,0,0.23,0.16,0.39,0.79,0,0,0,0,0,0,1,True,2,1,Chelsea,0.0,12.7,4.0,1.0,5,0,2,8849,13490,Sunderland (Home)
Calafiori,DEF,Arsenal,5.7,47.9,7.3,a,66,0,0,0,1,0,2,0.58,0.54,1.12,0.65,0,0,0,0,0,0,1,True,2,1,Chelsea,4.4,3.2,26.0,3.4,0,0,2,515479,118556,Sunderland (Home)
Hincapie,DEF,Arsenal,5.3,1.1,0.7,a,23,0,0,0,0,0,0,0.00,0.00,0.00,0.28,0,0,0,0,0,0,0,True,2,1,Chelsea,6.0,0.5,2.0,0.9,3,0,1,4425,35641,Sunderland (Home)
White,DEF,Arsenal,5.5,7.6,6.7,a,90,0,0,0,1,0,1,0.29,0.18,0.47,0.92,0,0,0,0,0,0,1,True,2,1,Chelsea,15.8,5.1,10.0,3.1,11,0,2,163295,117376,Sunderland (Home)
Mosquera,DEF,Arsenal,5.4,3.3,4.0,d,0,0,0,0,0,0,0,0.01,0.00,0.01,0.53,0,0,0,0,0,0,0,True,2,1,Chelsea,0.0,0.0,0.0,0.0,0,0,0,13546,128368,Sunderland (Home)
Saka,MID,Arsenal,9.5,11.4,7.3,a,89,0,0,0,1,2,0,0.35,1.50,1.85,0.78,0,0,0,0,0,0,1,True,2,1,Chelsea,10.6,27.8,70.0,10.8,13,0,2,156377,101286,Sunderland (Home)
Rice,MID,Arsenal,7.4,13.5,4.3,a,90,0,1,0,1,0,1,0.26,0.10,0.36,0.78,0,0,0,0,0,0,1,True,2,1,Chelsea,33.8,19.9,2.0,5.6,22,0,5,21785,248891,Sunderland (Home)
Eze,MID,Arsenal,6.4,1.3,0.7,a,0,0,0,0,0,0,0,0.07,0.04,0.11,0.39,0,0,0,0,0,0,0,True,2,1,Chelsea,0.0,0.0,0.0,0.0,0,0,0,8271,40572,Sunderland (Home)
Ødegaard,MID,Arsenal,6.6,14.3,8.0,a,76,1,0,0,1,2,0,1.05,1.01,2.06,0.66,0,0,0,0,0,0,1,True,2,1,Chelsea,45.0,54.2,30.0,12.9,47,3,10,119653,172602,Sunderland (Home)
Madueke,MID,Arsenal,6.3,0.2,0.7,a,1,0,0,0,0,0,0,0.05,0.00,0.05,0.15,0,0,0,0,0,0,0,True,2,1,Chelsea,2.2,0.8,0.0,0.3,3,0,1,1276,8073,Sunderland (Home)
Merino,MID,Arsenal,5.9,0.5,0.7,a,13,0,0,0,0,0,0,0.02,0.14,0.16,0.26,0,0,0,0,1,0,0,True,2,1,Chelsea,0.0,1.1,0.0,0.1,0,0,0,3061,13869,Sunderland (Home)
Martinelli,MID,Arsenal,6.3,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,1,Chelsea,0.0,0.0,0.0,0.0,0,0,0,1165,6606,Sunderland (Home)
Zubimendi,MID,Arsenal,5.4,0.7,1.0,a,23,0,0,0,0,0,0,0.04,0.08,0.12,0.28,0,0,0,0,0,0,0,True,2,1,Chelsea,1.4,0.8,11.0,1.3,1,0,1,3485,20017,Sunderland (Home)
Dowman,MID,Arsenal,5.3,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,1,Chelsea,0.0,0.0,0.0,0.0,0,0,0,608,1997,Sunderland (Home)
Nwaneri,MID,Arsenal,5.4,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,1,Chelsea,0.0,0.0,0.0,0.0,0,0,0,157,427,Sunderland (Home)
Fábio Vieira,MID,Arsenal,5.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,1,Chelsea,0.0,0.0,0.0,0.0,0,0,0,175,311,Sunderland (Home)
Nelson,MID,Arsenal,5.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,1,Chelsea,0.0,0.0,0.0,0.0,0,0,0,4,303,Sunderland (Home)
Gyökeres,FWD,Arsenal,7.3,4.0,0.3,a,12,0,0,0,0,0,0,0.00,0.00,0.00,0.11,0,0,0,0,0,0,0,True,2,1,Chelsea,0.0,0.1,0.0,0.0,2,0,1,8161,200991,Sunderland (Home)
Havertz,FWD,Arsenal,7.5,7.6,5.3,a,77,1,0,0,1,2,0,0.33,0.55,0.88,0.80,0,0,0,0,0,0,1,True,2,1,Chelsea,43.0,37.0,57.0,13.7,38,2,8,72519,141389,Sunderland (Home)
G.Jesus,FWD,Arsenal,5.9,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,1,Chelsea,0.0,0.0,0.0,0.0,0,0,0,2250,11109,Sunderland (Home)
Konsa,DEF,Arsenal,4.4,13.7,1.7,a,90,0,0,0,1,0,0,0.01,0.00,0.01,0.39,0,0,0,0,0,0,1,True,2,1,Chelsea,19.4,1.4,4.0,2.5,15,0,4,270872,199146,Sunderland (Home)
Bruno G.,MID,Arsenal,6.8,1.8,0.3,a,0,0,0,0,0,0,0,0.01,0.00,0.01,0.00,0,0,0,0,0,0,0,True,2,1,Chelsea,0.0,0.0,0.0,0.0,0,0,0,5546,62782,Sunderland (Home)
Tzolis,MID,Arsenal,6.4,17.2,3.7,a,90,0,1,0,1,0,2,0.35,0.19,0.54,0.55,0,0,0,0,1,0,1,True,2,1,Chelsea,30.6,50.0,4.0,8.5,31,1,5,91384,693324,Sunderland (Home)
M.Bizot,GKP,Aston Villa,4.5,0.1,0.3,a,0,0,0,0,0,0,0,0.00,0.00,0.00,3.77,0,0,0,0,0,0,0,False,0,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,2306,2375,Nott'm Forest (Away)
Digne,DEF,Aston Villa,4.5,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,2071,Nott'm Forest (Away)
Cash,DEF,Aston Villa,4.5,6.7,2.3,d,84,0,0,0,0,0,0,0.04,0.15,0.19,5.03,1,0,0,0,0,0,1,False,0,0,Hull City,6.4,16.3,6.0,2.9,23,0,6,41628,77307,Nott'm Forest (Away)
Mings,DEF,Aston Villa,4.5,0.4,2.3,a,90,0,0,0,0,0,0,0.02,0.11,0.13,0.79,1,0,0,0,0,0,1,False,0,0,Hull City,14.8,4.4,13.0,3.2,28,0,6,2622,4836,Nott'm Forest (Away)
Pau,DEF,Aston Villa,4.5,0.4,0.7,a,0,0,0,0,0,0,0,0.01,0.00,0.01,4.59,0,0,0,0,0,0,0,False,0,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,5255,4336,Nott'm Forest (Away)
Bogarde,MID,Aston Villa,5.0,0.1,0.3,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.22,0,0,0,0,0,0,0,False,0,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,945,1256,Nott'm Forest (Away)
Maatsen,DEF,Aston Villa,4.5,0.8,2.7,a,74,0,0,0,0,0,0,0.42,0.10,0.52,4.88,1,0,0,0,0,0,1,False,0,0,Hull City,10.6,19.8,4.0,3.4,29,1,7,11292,8625,Nott'm Forest (Away)
Lindelöf,DEF,Aston Villa,4.5,0.3,2.0,a,90,0,0,0,0,0,0,0.16,0.00,0.16,5.38,1,0,0,0,0,0,1,False,0,0,Hull City,22.4,24.9,2.0,4.9,28,0,6,3211,2995,Nott'm Forest (Away)
A.García,DEF,Aston Villa,4.0,1.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,16171,16677,Nott'm Forest (Away)
Nedeljkovic,DEF,Aston Villa,4.0,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,3988,Nott'm Forest (Away)
Buendía,MID,Aston Villa,5.9,1.0,2.3,a,74,0,0,0,0,0,0,0.16,0.78,0.94,4.88,1,0,0,0,0,0,1,False,0,0,Hull City,0.0,10.8,7.0,1.4,2,0,3,20598,24117,Nott'm Forest (Away)
Bailey,MID,Aston Villa,5.4,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,1094,3724,Nott'm Forest (Away)
McGinn,MID,Aston Villa,5.4,2.3,1.7,a,90,0,0,0,0,0,0,0.09,0.77,0.86,5.23,1,0,0,0,0,0,1,False,0,0,Hull City,1.4,5.6,4.0,1.1,6,0,3,16891,44482,Nott'm Forest (Away)
Barkley,MID,Aston Villa,5.0,0.3,2.3,a,90,0,0,0,0,0,0,0.13,0.35,0.48,5.16,1,0,0,0,0,0,1,False,0,0,Hull City,13.6,34.1,15.0,6.3,15,0,3,5744,4009,Nott'm Forest (Away)
Kamara,MID,Aston Villa,5.0,0.3,2.3,a,90,0,0,0,0,0,0,0.10,0.00,0.10,5.38,1,0,0,0,0,0,1,False,0,0,Hull City,13.6,26.2,0.0,4.0,20,0,3,5061,5781,Nott'm Forest (Away)
Onana,MID,Aston Villa,5.0,0.0,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,140,570,Nott'm Forest (Away)
Iling Jr,MID,Aston Villa,5.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,0,63,Nott'm Forest (Away)
Burrowes,MID,Aston Villa,4.5,0.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,8705,9113,Nott'm Forest (Away)
George Hemmings,MID,Aston Villa,4.5,1.2,2.3,a,74,0,0,0,0,0,0,0.15,0.07,0.22,5.00,1,0,0,0,0,0,1,False,0,0,Hull City,10.8,13.5,21.0,4.5,12,0,3,36405,14435,Nott'm Forest (Away)
Alysson,MID,Aston Villa,5.0,0.0,0.7,a,15,0,0,0,0,0,0,0.00,0.00,0.00,0.51,0,0,0,0,0,0,0,False,0,0,Hull City,0.2,1.8,0.0,0.2,3,0,1,827,929,Nott'm Forest (Away)
Manzambi,MID,Aston Villa,5.9,0.1,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,341,5049,Nott'm Forest (Away)
Gomes,MID,Aston Villa,5.5,0.0,-0.7,s,0,0,0,0,0,0,0,0.01,0.00,0.01,2.58,0,0,0,0,0,0,0,False,0,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,90,1185,Nott'm Forest (Away)
Watkins,FWD,Aston Villa,7.8,3.3,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,4250,309379,Nott'm Forest (Away)
Abraham,FWD,Aston Villa,5.5,0.2,0.7,a,5,0,0,0,0,0,0,0.00,0.00,0.00,0.37,0,0,0,0,0,0,0,False,0,0,Hull City,2.0,1.0,0.0,0.3,3,0,1,4925,2751,Nott'm Forest (Away)
Garnacho,MID,Aston Villa,5.9,0.4,1.0,a,15,0,0,0,0,0,0,0.00,0.00,0.00,0.49,0,0,0,0,0,0,0,False,0,0,Hull City,1.0,1.6,0.0,0.3,4,0,1,2557,12081,Nott'm Forest (Away)
N.Jackson,FWD,Aston Villa,6.5,1.1,1.3,a,84,0,0,0,0,0,0,0.54,0.24,0.78,1.23,1,0,0,0,0,0,1,False,0,0,Hull City,1.2,17.5,20.0,3.9,10,0,2,46877,9043,Nott'm Forest (Away)
Madjo,FWD,Aston Villa,5.5,0.3,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,894,9357,Nott'm Forest (Away)
Ruggeri,DEF,Aston Villa,4.5,0.1,0.7,a,15,0,0,0,0,0,0,0.01,0.00,0.01,0.49,0,0,0,0,0,0,0,False,0,0,Hull City,2.6,2.6,0.0,0.5,3,0,1,736,1726,Nott'm Forest (Away)
Suzuki,GKP,Aston Villa,5.0,1.6,4.0,a,90,0,0,4,0,0,0,0.00,0.00,0.00,1.61,1,0,0,0,0,0,1,False,0,0,Hull City,27.2,0.0,0.0,2.7,38,3,10,33094,11274,Nott'm Forest (Away)
Rowe,DEF,Aston Villa,4.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,0,Hull City,0.0,0.0,0.0,0.0,0,0,0,6400,1683,Nott'm Forest (Away)
