Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,Bonus,GW Points,Transfers In,Transfers Out,Next Fixture
Raya,GKP,Arsenal,6.0,37.8,6.0,a,90,0,0,0,0,0,0,0.00,0.00,0.00,0.53,1,0,0,0,0,0,1,False,0.0,1.0,Aston Villa,5.6,0.0,0.0,0.6,21,0,6,106734,81978,Chelsea (Away)
Arrizabalaga,GKP,Arsenal,5.0,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,1.0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,322,1389,Chelsea (Away)
Meslier,GKP,Arsenal,5.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,1.0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,101,492,Chelsea (Away)
Gabriel,DEF,Arsenal,8.0,26.4,6.5,a,90,0,0,0,0,0,0,0.03,0.18,0.21,0.53,1,0,0,0,0,0,1,False,0.0,1.0,Aston Villa,18.2,3.2,6.0,2.7,23,0,8,58765,124108,Chelsea (Away)
J.Timber,DEF,Arsenal,6.5,0.1,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,1.0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,401,3104,Chelsea (Away)
Saliba,DEF,Arsenal,6.0,0.2,0.0,i,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0.0,1.0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,846,6816,Chelsea (Away)
Lewis-Skelly,MID,Arsenal,5.5,0.7,3.0,a,70,0,0,0,0,0,0,0.13,0.13,0.26,0.53,1,0,0,0,0,0,1,False,0.0,1.0,Aston Villa,10.6,3.2,5.0,1.9,15,0,3,9693,9051,Chelsea (Away)
Calafiori,DEF,Arsenal,5.6,43.6,10.0,a,90,0,1,0,0,0,2,0.55,0.15,0.70,0.39,1,0,0,0,0,0,1,False,0.0,1.0,Aston Villa,21.2,11.9,9.0,4.2,30,2,11,310105,41633,Chelsea (Away)
Hincapie,DEF,Arsenal,5.4,1.2,0.5,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.15,0,0,0,0,0,0,0,False,0.0,1.0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,3910,41046,Chelsea (Away)
White,DEF,Arsenal,5.5,7.2,9.0,a,90,0,0,0,0,0,1,0.26,0.18,0.44,0.53,1,0,0,0,0,0,1,False,0.0,1.0,Aston Villa,16.4,20.3,0.0,3.7,26,1,7,144941,25055,Chelsea (Away)
